,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,0.999754951666033,0.9997833287911011,0.9986545448351305,0.9997833287911011,1.0,0.0,0.0,0.1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,3.0,0.43288177251815796,0.4496641159057617,0.47130313515663147,0.47524112462997437,0.436409592628479,0.4616851508617401
1,1.0010521525623404,1.0038784327794257,1.0009143152291435,1.0038784327794257,1.0,0.0,0.0,0.1,0.0,0.0,7.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,2.0,0.43184584379196167,0.4339786171913147,0.44854336977005005,0.427878737449646,0.4263351857662201,0.4335634708404541
2,1.0051815721736264,1.0069925975119292,1.004147081990997,1.005300358366863,1.0,0.0,0.5,0.1,0.0,0.0,7.0,0.0,0.0,2.0,1.0,True,498.47807441256276,500.0,-1.5219255874372561,0.0,0.5,1000.0,1.0038784327794257,,0.0,0.4434974789619446,0.42608022689819336,0.4324641227722168,0.4397008419036865,0.42009422183036804,0.439750075340271
3,1.005560878511686,1.0074543382070034,1.0054437432640413,1.0068853194499385,1.0,0.0,0.5,0.1,0.0,0.0,7.0,0.0,0.0,3.0,1.0,True,496.89311332948716,500.0,-3.106886670512854,0.0,0.5,1000.0,,,0.0,0.4434974789619446,0.42608022689819336,0.4324641227722168,0.4397008419036865,0.42009422183036804,0.439750075340271
4,1.0083535969031063,1.0096758213820147,1.0076806109950471,1.0076806109950471,1.0,0.0,0.5,0.1,0.0,0.0,7.0,0.0,0.0,4.0,1.0,True,496.09782178437854,500.0,-3.902178215621454,0.0,0.5,1000.0,,,0.0,0.4434974789619446,0.42608022689819336,0.4324641227722168,0.4397008419036865,0.42009422183036804,0.439750075340271
5,1.0077103441683914,1.0106154847938482,1.0077103441683914,1.0103974462751681,1.0,0.0,0.5,0.1,0.0,0.0,7.0,0.0,0.0,5.0,1.0,True,493.3809865042575,500.0,-6.619013495742465,0.0,0.5,1000.0,,,5.0,0.4434974789619446,0.42608022689819336,0.4324641227722168,0.4397008419036865,0.42009422183036804,0.439750075340271
6,1.0107508494007793,1.010772217539499,1.0088789428556941,1.0100474736836267,1.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,True,493.730959095799,500.0,-6.269040904201006,0.0,0.5,0.0,,,4.0,0.4684513211250305,0.477430522441864,0.45747148990631104,0.4404357075691223,0.49948596954345703,0.46486735343933105
7,1.0092748790309571,1.0112430447781788,1.0091187357878508,1.0091187357878508,1.0,0.0,0.5,0.1,0.0,0.0,7.0,0.0,0.0,7.0,1.0,True,494.65969699157483,500.0,-5.340303008425151,0.0,0.5,1000.0,,,1.0,0.4324411451816559,0.44468408823013306,0.42654848098754883,0.412428081035614,0.44441407918930054,0.43776774406433105
8,1.0114015309593942,1.0114015309593942,1.008317774639485,1.009659479624158,1.0,0.0,0.5,0.1,0.0,0.0,7.0,0.0,0.0,8.0,1.0,True,494.11895315526766,500.0,-5.881046844732351,0.0,0.5,1000.0,,,3.0,0.4324411451816559,0.44468408823013306,0.42654848098754883,0.412428081035614,0.44441407918930054,0.43776774406433105
9,1.0095872828892507,1.0095872828892507,1.007142388102776,1.007142388102776,1.0,1.0,0.0,0.1,-0.011762093689464702,-0.011762093689464702,7.0,0.0,0.0,9.0,1.0,False,494.11895315526766,494.11895315526766,0.0,-5.881046844732339,0.0,1000.0,,1.009659479624158,2.0,0.4339961111545563,0.4571359157562256,0.4377756118774414,0.41824179887771606,0.4409175515174866,0.44402724504470825
10,1.0048751363258341,1.0094853876939338,1.0045294151305824,1.0048699885444157,1.0,1.0,0.5,0.1,0.0,-0.011762093689464702,7.0,0.0,0.0,10.0,2.0,True,496.2913527136279,494.11895315526766,2.1723995583602274,-5.881046844732339,0.5,1000.0,1.007142388102776,,1.0,0.4527653455734253,0.45539677143096924,0.4238130450248718,0.4298143982887268,0.4418752193450928,0.45173776149749756
11,1.0046065056297944,1.0052132315539872,1.0029555149528735,1.004625027722274,1.0,1.0,0.5,0.1,0.0,-0.011762093689464702,7.0,0.0,0.0,11.0,2.0,True,496.53631353576964,494.11895315526766,2.417360380501987,-5.881046844732339,0.5,1000.0,,,5.0,0.4300980567932129,0.440874308347702,0.388825923204422,0.4431242346763611,0.4269733726978302,0.4547913074493408
12,1.0031865626411527,1.0032022376161103,0.9990087825462101,0.9990087825462101,0.0,1.0,0.5,0.0,0.0,-0.011762093689464702,7.0,0.0,0.0,12.0,2.0,True,502.1525587118335,494.11895315526766,8.033605556565838,-5.881046844732339,0.5,0.0,,,2.0,0.5570512413978577,0.5466994643211365,0.4903334677219391,0.5366595387458801,0.5838606357574463,0.5563290119171143
13,0.9997196642125298,1.000144865638513,0.9979895524893945,0.9992669689572681,0.0,1.0,0.5,0.0,0.0,-0.011762093689464702,7.0,0.0,0.0,13.0,2.0,True,501.8943723007755,494.11895315526766,7.775419145507823,-5.881046844732339,0.5,0.0,,,3.0,0.5570512413978577,0.5466994643211365,0.4903334677219391,0.5366595387458801,0.5838606357574463,0.5563290119171143
