,o,h,l,c,stateFeature_0,stateFeature_1,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4
20,0.9901966848787809,0.9901966848787809,0.9889234159848281,0.9900572939149677,0.0,0.0,-0.009718056625618319,-0.02283419061729311,1.0,0.0,0.0,20.0,2.0,False,488.64663635777356,488.64663635777356,0.0,-11.35336364222644,0.0,1000.0,,0.9887167275190869,3.0,0.06428501754999161,0.07887239754199982,0.017388351261615753,0.12351325154304504,0.09520086646080017
21,0.9915570001818921,0.9926179561019415,0.9895600572499917,0.992179731590968,0.0,0.0,0.0,-0.02283419061729311,1.0,0.0,0.0,21.0,2.0,False,488.64663635777356,488.64663635777356,0.0,-11.35336364222644,0.0,1100.0,,,3.0,0.08389561623334885,0.08469472825527191,0.0045132990926504135,0.1255580186843872,0.09429994970560074
22,0.9907450184703137,0.993639378693562,0.9907450184703137,0.993506776894713,0.0,0.0,0.0,-0.02283419061729311,1.0,0.0,0.0,22.0,2.0,False,488.64663635777356,488.64663635777356,0.0,-11.35336364222644,0.0,1200.0,,,3.0,0.1053972840309143,0.10940182209014893,-0.003118455410003662,0.12838082015514374,0.091153085231781
23,0.9917176739459639,0.9963266135273398,0.9917176739459639,0.9943190270395988,0.0,0.0,0.0,-0.02283419061729311,1.0,0.0,0.0,23.0,2.0,False,488.64663635777356,488.64663635777356,0.0,-11.35336364222644,0.0,1300.0,,,2.0,0.12695160508155823,0.13530302047729492,-0.00985102541744709,0.13349434733390808,0.08812284469604492
24,0.9956631198343622,0.9982719190402408,0.9956631198343622,0.9982719190402408,0.0,0.0,0.0,-0.02283419061729311,1.0,0.0,0.0,24.0,2.0,False,488.64663635777356,488.64663635777356,0.0,-11.35336364222644,0.0,1300.0,,,1.0,0.14030718803405762,0.15952898561954498,-0.00010767020285129547,0.13846583664417267,0.09125202149152756
25,0.9971140541368115,1.0008000546263283,0.9971140541368115,1.0008000546263283,1.0,0.00645983421771171,0.0,-0.02283419061729311,1.0,0.0,0.0,25.0,3.0,True,491.80321261968726,488.64663635777356,3.156576261913677,-11.35336364222644,1.0,1300.0,0.9982719190402408,,0.0,0.6568912267684937,0.5859942436218262,-0.08735030889511108,0.4660745859146118,0.057654790580272675
26,1.0023949315702314,1.0036145018545766,0.9999800284382665,1.0021994517111945,1.0,0.01018280307693894,0.0,-0.02283419061729311,1.0,0.0,0.0,26.0,3.0,True,493.62242883001335,488.64663635777356,4.9757924722398,-11.35336364222644,1.0,1300.0,,,4.0,0.7057088017463684,0.6292688250541687,-0.08506125211715698,0.5424038171768188,0.049688562750816345
27,1.0032807394102659,1.0059167981746953,1.0013468817648472,1.0059167981746953,1.0,0.0200724657554163,0.0,-0.02283419061729311,1.0,0.0,0.0,27.0,3.0,True,498.4549792325643,488.64663635777356,9.808342874790771,-11.35336364222644,1.0,1200.0,,,4.0,0.7249218225479126,0.666567862033844,-0.07920445501804352,0.6064664721488953,0.04650132730603218
28,1.0051079353364518,1.0062426374480393,1.0040716954853577,1.0062426374480393,1.0,0.02093933155133092,0.0,-0.02283419061729311,1.0,0.0,0.0,28.0,3.0,True,498.8785702879116,488.64663635777356,10.231933930138055,-11.35336364222644,1.0,1100.0,,,0.0,0.7438241243362427,0.7037020921707153,-0.07202291488647461,0.664946973323822,0.058725059032440186
29,1.005652131848844,1.0096434620916488,1.005652131848844,1.0096434620916488,1.0,0.029986916672648162,0.0,-0.02283419061729311,1.0,0.0,0.0,29.0,3.0,True,503.29964232460395,488.64663635777356,14.653005966830364,-11.35336364222644,1.0,1100.0,,,3.0,0.7579910159111023,0.7415639162063599,-0.06258401274681091,0.7190051078796387,0.0722024142742157
30,1.0070234455291798,1.011454452910371,1.0070234455291798,1.011454452910371,1.0,0.03480489328226347,0.0,-0.02283419061729311,1.0,0.0,0.0,30.0,3.0,True,505.65393038894285,488.64663635777356,17.007294031169316,-11.35336364222644,1.0,1200.0,,,3.0,0.7708044052124023,0.7810314893722534,-0.031129630282521248,0.7637137770652771,0.09170734882354736
31,1.0101195401291252,1.0107248049228557,1.0091887022119288,1.0107248049228557,1.0,0.03286373107384191,0.0,-0.02283419061729311,1.0,0.0,0.0,31.0,3.0,True,504.70538800517284,488.64663635777356,16.05875164739929,-11.35336364222644,1.0,1300.0,,,2.0,0.7645362615585327,0.8171574473381042,0.0016686851158738136,0.7944348454475403,0.11523463577032089
32,1.0092390411247671,1.011057882241784,1.0092390411247671,1.0101182314303327,0.0,0.0,0.03286373107384191,0.010029540456548802,1.0,0.0,0.0,32.0,3.0,False,504.70538800517284,504.70538800517284,0.0,4.705388005172836,0.0,1300.0,,1.0107248049228557,3.0,0.20785734057426453,0.31993502378463745,0.09618593752384186,0.2554502487182617,0.19143322110176086
33,1.0110843616480456,1.0110843616480456,1.0086207115442491,1.0099410938434465,0.0,0.0,0.0,0.010029540456548802,1.0,0.0,0.0,33.0,3.0,False,504.70538800517284,504.70538800517284,0.0,4.705388005172836,0.0,1400.0,,,0.0,0.2053133249282837,0.34395748376846313,0.13487449288368225,0.2603497803211212,0.22221100330352783
34,1.008359698479514,1.0094394292378572,1.006564965342655,1.0067460454153703,0.0,0.0,0.0,0.010029540456548802,1.0,0.0,0.0,34.0,3.0,False,504.70538800517284,504.70538800517284,0.0,4.705388005172836,0.0,1400.0,,,3.0,0.21825571358203888,0.3679962754249573,0.1705804169178009,0.27191054821014404,0.2490319013595581
35,1.009386466581872,1.009386466581872,1.0053181413081322,1.0054647120754894,0.0,0.0,0.0,0.010029540456548802,1.0,0.0,0.0,35.0,3.0,False,504.70538800517284,504.70538800517284,0.0,4.705388005172836,0.0,1500.0,,,3.0,0.24259446561336517,0.3940066993236542,0.20479899644851685,0.2867358326911926,0.272686630487442
36,1.0036610940622586,1.0046679554572562,1.002512447197139,1.002512447197139,0.0,0.0,0.0,0.010029540456548802,1.0,0.0,0.0,36.0,3.0,False,504.70538800517284,504.70538800517284,0.0,4.705388005172836,0.0,1600.0,,,1.0,0.26804739236831665,0.4160536229610443,0.2372366487979889,0.31860384345054626,0.2951349914073944
37,1.0029725267087302,1.0029725267087302,1.0017471450758715,1.0017471450758715,1.0,-0.00274315160275989,0.0,0.010029540456548802,1.0,0.0,0.0,37.0,4.0,True,503.3209046111449,504.70538800517284,-1.384483394027942,4.705388005172836,1.0,1600.0,1.002512447197139,,1.0,1.0005172491073608,1.0609430074691772,0.2641006112098694,1.033337116241455,0.327799916267395
38,0.9994693793434397,1.002241352745825,0.9971859804138679,0.9991297641164801,1.0,-0.011040684449750683,0.0,0.010029540456548802,1.0,0.0,0.0,38.0,4.0,True,499.13309507611876,504.70538800517284,-5.572292929054097,4.705388005172836,1.0,1600.0,,,1.0,1.0647886991500854,1.1084601879119873,0.2988293170928955,1.0526466369628906,0.34980717301368713
39,0.9987800437368421,0.9987800437368421,0.9956313069555501,0.9956313069555501,1.0,-0.022131375356800466,0.0,0.010029540456548802,1.0,0.0,0.0,39.0,4.0,True,493.53556361863076,504.70538800517284,-11.1698243865421,4.705388005172836,1.0,1600.0,,,1.0,1.1286908388137817,1.1559922695159912,0.3392050862312317,1.0990238189697266,0.3780686855316162
40,0.9967465601148854,0.9968384402909867,0.9944720005707887,0.9949432147305143,1.0,-0.024312742122883178,0.0,0.010029540456548802,1.0,0.0,0.0,40.0,4.0,True,492.4346160585734,504.70538800517284,-12.270771946599464,4.705388005172836,1.0,1600.0,,,1.0,1.1866880655288696,1.222243070602417,0.45645028352737427,1.154541015625,0.4361352324485779
41,0.9949768997100346,0.9949768997100346,0.9918772207917782,0.9930674711947155,1.0,-0.030259161021124237,0.0,0.010029540456548802,1.0,0.0,0.0,41.0,4.0,True,489.4334264012953,504.70538800517284,-15.27196160387751,4.705388005172836,1.0,1600.0,,,2.0,1.2470588684082031,1.2845056056976318,0.5676451921463013,1.2277731895446777,0.4927719533443451
42,0.9916461207959113,0.9926650936296735,0.9908284905836153,0.9926650936296735,0.0,0.0,-0.030259161021124237,-0.020229620564575435,1.0,0.0,0.0,42.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1600.0,,0.9930674711947155,0.0,0.4176175594329834,0.5530818700790405,0.45530104637145996,0.4956454336643219,0.4298853874206543
43,0.9902522282196328,0.990809021134756,0.9902522282196328,0.9904236807571076,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,43.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1600.0,,,0.0,0.4462357759475708,0.5763818621635437,0.49728429317474365,0.5458390116691589,0.45553815364837646
44,0.990630902229602,0.9917027315002497,0.9883987001975308,0.9883987001975308,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,44.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1600.0,,,3.0,0.47470906376838684,0.6014543771743774,0.5458806753158569,0.5950327515602112,0.4828552007675171
45,0.9898409175038688,0.9909784600442342,0.9898409175038688,0.9909784600442342,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,45.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1700.0,,,3.0,0.49993523955345154,0.624081552028656,0.5912099480628967,0.6354363560676575,0.5078054666519165
46,0.9905456341070482,0.9924146029559859,0.9902972591667195,0.9902972591667195,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,46.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1800.0,,,3.0,0.5439532995223999,0.6513320803642273,0.637715220451355,0.6797437071800232,0.5311944484710693
47,0.9910310147524385,0.993802823606239,0.9910310147524385,0.993802823606239,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,47.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1900.0,,,3.0,0.5831537246704102,0.675330400466919,0.6798885464668274,0.711310088634491,0.551649272441864
48,0.9923457742855745,0.9959043653867122,0.9923457742855745,0.9959043653867122,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,48.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,2000.0,,,2.0,0.6199239492416382,0.693080484867096,0.7193328738212585,0.7405743598937988,0.5706453919410706
49,0.995144235686515,0.9970908467398939,0.995144235686515,0.9962214833616194,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,49.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,2000.0,,,4.0,0.6674017906188965,0.7727683186531067,0.7711771726608276,0.7726887464523315,0.5976760983467102
50,0.9978350276834688,0.999850159802852,0.9967180909651935,0.9993717421154257,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,50.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1900.0,,,0.0,0.7104182243347168,0.847976565361023,0.8191846013069153,0.7929078340530396,0.6223978996276855
51,0.9990783261364472,1.0020947155939868,0.9990783261364472,1.0019976282596537,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,51.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1900.0,,,2.0,0.729528546333313,0.8817608952522278,0.7769026160240173,0.7906469702720642,0.6158989667892456
52,1.0012317908193513,1.0051818192784994,1.0012317908193513,1.0035940072829552,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,52.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1900.0,,,0.0,0.748496413230896,0.913207471370697,0.7390415668487549,0.7987122535705566,0.610319972038269
53,1.0061849622953765,1.0069331661035112,1.005253486144533,1.005253486144533,0.0,0.0,0.0,-0.020229620564575435,1.0,0.0,0.0,53.0,4.0,False,489.4334264012953,489.4334264012953,0.0,-10.566573598704679,0.0,1900.0,,,1.0,0.7682748436927795,0.9430520534515381,0.7054665088653564,0.8187747597694397,0.6058555841445923
54,1.0057446771842886,1.0090430437332643,1.0057446771842886,1.0090430437332643,1.0,0.014323009096729691,0.0,-0.020229620564575435,1.0,0.0,0.0,54.0,5.0,True,496.4435858198847,489.4334264012953,7.010159418589335,-10.566573598704679,1.0,1900.0,1.005253486144533,,1.0,1.8858492374420166,1.9920752048492432,0.9889874458312988,1.7688430547714233,0.801012396812439
55,1.008931009636679,1.0109118944144975,1.0078058709350006,1.0109118944144975,1.0,0.021577961665971927,0.0,-0.020229620564575435,1.0,0.0,0.0,55.0,5.0,True,499.99440211422774,489.4334264012953,10.560975712932443,-10.566573598704679,1.0,1900.0,,,1.0,1.9213831424713135,2.091395854949951,0.9309247136116028,1.8065459728240967,0.7928267121315002
56,1.0094352277435226,1.0100612549097838,1.0085479478406143,1.0100612549097838,1.0,0.018275745324028085,0.0,-0.020229620564575435,1.0,0.0,0.0,56.0,5.0,True,498.37818705527184,489.4334264012953,8.944760653976516,-10.566573598704679,1.0,1900.0,,,1.0,1.9399354457855225,2.2180135250091553,0.956358790397644,1.8869885206222534,0.9185507893562317
57,1.0104595154051546,1.0111281072508336,1.009026813449101,1.0111281072508336,1.0,0.02241730848390212,0.0,-0.020229620564575435,1.0,0.0,0.0,57.0,5.0,True,500.40520650326636,489.4334264012953,10.971780101971042,-10.566573598704679,1.0,1900.0,,,0.0,2.0259156227111816,2.3543200492858887,0.9879491925239563,1.9786787033081055,1.0361106395721436
58,1.0095347686952028,1.0122508540497739,1.0069495000181319,1.007777635781522,1.0,0.00941064517016179,0.0,-0.020229620564575435,1.0,0.0,0.0,58.0,5.0,True,494.0393107115744,489.4334264012953,4.605884310279086,-10.566573598704679,1.0,1900.0,,,2.0,2.1356468200683594,2.5561463832855225,1.026513934135437,2.0816237926483154,1.1539347171783447
59,1.011470220339826,1.011470220339826,1.0075651147706102,1.0090893225485824,0.0,0.0,0.00941064517016179,-0.010818975394413646,1.0,0.0,0.0,59.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1900.0,,1.007777635781522,4.0,1.0895562171936035,1.4706308841705322,0.7591501474380493,1.1289688348770142,0.8658251166343689
60,1.007173718533716,1.0078980701928606,1.0057771876777228,1.0067238555084594,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,60.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1800.0,,,2.0,1.1965006589889526,1.598555326461792,0.7881471514701843,1.2296197414398193,0.9302135109901428
61,1.003664819137943,1.0055014034037286,1.003664819137943,1.005392336557914,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,61.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1800.0,,,2.0,1.33543062210083,1.7336713075637817,0.8187214732170105,1.340264916419983,0.9934223294258118
62,1.0027905173472524,1.0035601117732786,1.001353965539365,1.001353965539365,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,62.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1800.0,,,2.0,1.4747717380523682,1.8743036985397339,0.8931574821472168,1.4532485008239746,1.0669196844100952
63,0.9993511191005062,1.0011440715408202,0.9981757928958412,0.9981757928958412,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,63.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1800.0,,,3.0,1.6460732221603394,2.022705078125,0.9692543148994446,1.576137661933899,1.1402311325073242
64,0.9986078699343237,0.9988070841327618,0.9968436478438196,0.9968436478438196,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,64.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1900.0,,,0.0,1.8253086805343628,2.1736855506896973,1.047585129737854,1.73598313331604,1.216829776763916
65,0.9951453391940708,0.9961994515729281,0.9948179241069419,0.9961994515729281,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,65.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1900.0,,,2.0,2.01151704788208,2.338787078857422,1.1796289682388306,1.904284954071045,1.3097991943359375
66,0.9946250085655922,0.9946250085655922,0.9913400789290736,0.9939813952495327,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,66.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1900.0,,,0.0,2.1724188327789307,2.4450316429138184,1.2959026098251343,2.053373336791992,1.3893972635269165
67,0.9922217688162182,0.9922217688162182,0.9911619314835353,0.9913186859630363,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,67.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1900.0,,,4.0,2.3292198181152344,2.575448989868164,1.4399141073226929,2.215359926223755,1.5433214902877808
68,0.9907992029901393,0.9913989046075881,0.9891406623054828,0.9895934989092136,0.0,0.0,0.0,-0.010818975394413646,1.0,0.0,0.0,68.0,5.0,False,494.0393107115744,494.0393107115744,0.0,-5.960689288425613,0.0,1800.0,,,1.0,2.5147545337677,2.7964136600494385,1.5954080820083618,2.3903145790100098,1.7067749500274658
69,0.9918250896305095,0.9918250896305095,0.9889706690504816,0.9907308537093996,1.0,0.0037795345427988195,0.0,-0.010818975394413646,1.0,0.0,0.0,69.0,6.0,True,495.9065493519093,494.0393107115744,1.8672386403349142,-5.960689288425613,1.0,1800.0,0.9895934989092136,,0.0,5.272667407989502,5.586118698120117,2.9516823291778564,4.829519271850586,3.1729211807250977
70,0.9893361014413707,0.9897706097225821,0.9890133879959695,0.9894488884413546,1.0,-0.0008912222825182937,0.0,-0.010818975394413646,1.0,0.0,0.0,70.0,6.0,True,493.59901186942824,494.0393107115744,-0.44029884214613385,-5.960689288425613,1.0,1800.0,,,2.0,5.526661396026611,5.862167835235596,3.205176830291748,5.09548807144165,3.4778237342834473
71,0.9911641582198654,0.9919307872935007,0.9903855227949777,0.9916178174512152,0.0,0.0,-0.0008912222825182937,-0.01171019767693194,1.0,0.0,0.0,71.0,6.0,False,493.59901186942824,493.59901186942824,0.0,-6.400988130571761,0.0,1800.0,,0.9894488884413546,3.0,3.0554351806640625,3.4614644050598145,2.067718744277954,2.9102461338043213,2.2575504779815674
72,0.9916157614889527,0.9943592960811268,0.9903167694712163,0.9943592960811268,0.0,0.0,0.0,-0.01171019767693194,1.0,0.0,0.0,72.0,6.0,False,493.59901186942824,493.59901186942824,0.0,-6.400988130571761,0.0,1900.0,,,1.0,3.2581090927124023,3.724398374557495,2.228400707244873,3.144301176071167,2.4441654682159424
73,0.991137588395429,0.9947627066835497,0.991137588395429,0.9947627066835497,1.0,0.0011679118692319683,0.0,-0.01171019767693194,1.0,0.0,0.0,73.0,7.0,True,494.1754920140317,493.59901186942824,0.5764801446034764,-6.400988130571761,1.0,1900.0,0.9943592960811268,,1.0,6.4761810302734375,7.140216827392578,4.138797283172607,6.1594462394714355,4.44539213180542
74,0.9946748028119762,0.9975088581414134,0.9946748028119762,0.9967945461053791,1.0,0.008989027407642014,0.0,-0.01171019767693194,1.0,0.0,0.0,74.0,7.0,True,498.0359869155075,493.59901186942824,4.436975046079306,-6.400988130571761,1.0,1900.0,,,4.0,6.945292949676514,7.598698616027832,4.54080057144165,6.586191177368164,4.782957077026367
75,0.9971337408959077,0.9991205776069156,0.9971337408959077,0.9980025932131036,1.0,0.013639137009732741,0.0,-0.01171019767693194,1.0,0.0,0.0,75.0,7.0,True,500.33127642018405,493.59901186942824,6.732264550755829,-6.400988130571761,1.0,1800.0,,,3.0,7.474606513977051,8.050919532775879,4.932627201080322,7.0151214599609375,5.109332084655762
76,0.9998908806458394,1.0022410508414816,0.9998908806458394,1.0022410508414816,1.0,0.02995414028216345,0.0,-0.01171019767693194,1.0,0.0,0.0,76.0,7.0,True,508.38434591410237,493.59901186942824,14.785334044674116,-6.400988130571761,1.0,1900.0,,,1.0,8.081515312194824,8.552813529968262,5.361178874969482,7.614795207977295,5.4771318435668945
77,1.0028678013833638,1.0041553491363662,1.0023666317777111,1.0041553491363662,1.0,0.03732280730300175,0.0,-0.01171019767693194,1.0,0.0,0.0,77.0,7.0,True,512.021512674383,493.59901186942824,18.422500804954744,-6.400988130571761,1.0,1900.0,,,1.0,8.736595153808594,9.14900016784668,5.87971830368042,8.280204772949219,6.055237293243408
78,1.0055149558324157,1.0082168745591575,1.004425541799468,1.0082168745591575,1.0,0.052956749263454776,0.0,-0.01171019767693194,1.0,0.0,0.0,78.0,7.0,True,519.7384109776866,493.59901186942824,26.13939910825835,-6.400988130571761,1.0,1900.0,,,2.0,9.407042503356934,9.763750076293945,6.544585704803467,8.955303192138672,6.658452987670898
79,1.0059801183738444,1.0077248983913325,1.0059801183738444,1.0071906071989538,0.0,0.0,0.052956749263454776,0.04124655158652284,1.0,0.0,0.0,79.0,7.0,False,519.7384109776866,519.7384109776866,0.0,19.738410977686613,0.0,1900.0,,1.0082168745591575,4.0,5.416857719421387,5.738532066345215,3.942067861557007,5.256865978240967,4.130307674407959
