,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,stateFeature_6,stateFeature_7,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action
0,0.9985309461002003,1.0018315164186868,0.9985309461002003,1.0018315164186868,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,499.9,499.9,0.0,-0.10000000000002274,0.0,1000.0,,,4.0
1,1.0016791210456182,1.0026087641132366,1.0016791210456182,1.0019828535392417,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,False,499.79999999999995,499.79999999999995,0.0,-0.20000000000004547,0.0,1000.0,,,5.0
2,1.0048885617257424,1.0050783000834127,1.0031319033276664,1.0031319033276664,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,False,499.68999999999994,499.68999999999994,0.0,-0.3100000000000591,0.0,1100.0,,,5.0
3,1.0043845789636412,1.0069509286085077,1.0043845789636412,1.0057451877747705,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,False,499.56999999999994,499.56999999999994,0.0,-0.43000000000006366,0.0,1200.0,,,0.0
4,1.0075838300152957,1.0099828028043085,1.0062158887114534,1.0096236734510153,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,False,499.44999999999993,499.44999999999993,0.0,-0.5500000000000682,0.0,1200.0,,,5.0
5,1.007759418435113,1.0104570797645578,1.007759418435113,1.0096728752139421,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,False,499.31999999999994,499.31999999999994,0.0,-0.6800000000000637,0.0,1300.0,,,7.0
6,1.0088217683705962,1.0108392651644356,1.0088217683705962,1.0104234201424416,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,False,499.18999999999994,499.18999999999994,0.0,-0.8100000000000591,0.0,1300.0,,,5.0
7,1.0093011286686455,1.010038855817051,1.0085170640124628,1.0085170640124628,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,False,499.04999999999995,499.04999999999995,0.0,-0.9500000000000455,0.0,1400.0,,,4.0
8,1.0108962037160911,1.0108962037160911,1.0082224103070527,1.0101078998699873,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,8.0,9.0,False,498.90999999999997,498.90999999999997,0.0,-1.0900000000000318,0.0,1400.0,,,6.0
9,1.0093809186747589,1.0093809186747589,1.006133880518263,1.00619060687104,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,False,498.78,498.78,0.0,-1.2200000000000273,0.0,1300.0,,,4.0
10,1.0059871849045048,1.006147531380557,1.0047511208893607,1.0047511208893607,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,False,498.65,498.65,0.0,-1.3500000000000227,0.0,1300.0,,,4.0
11,1.0062997774957974,1.0065603393725553,1.0023185292694639,1.004811684937613,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,11.0,12.0,False,498.52,498.52,0.0,-1.4800000000000182,0.0,1300.0,,,4.0
12,1.0039383003716362,1.0039383003716362,1.0012820746623865,1.0012820746623865,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,12.0,13.0,False,498.39,498.39,0.0,-1.6100000000000136,0.0,1300.0,,,2.0
13,1.0026252753574354,1.0026252753574354,0.9983125717808721,0.9983125717808721,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,13.0,14.0,False,498.26,498.26,0.0,-1.740000000000009,0.0,1300.0,,,6.0
14,0.9983117175774096,0.9988432449123852,0.9958673733484223,0.9958768358905097,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,14.0,15.0,False,498.14,498.14,0.0,-1.8600000000000136,0.0,1200.0,,,1.0
15,0.9957008975576103,0.9959301297835489,0.9928668878315158,0.9936925918391912,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,15.0,16.0,False,498.02,498.02,0.0,-1.9800000000000182,0.0,1200.0,,,7.0
16,0.9940902015903749,0.9940902015903749,0.9911668046023346,0.9911668046023346,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,16.0,17.0,False,497.9,497.9,0.0,-2.1000000000000227,0.0,1200.0,,,1.0
17,0.9912677243578887,0.9916079805358493,0.9899284278971626,0.9899284278971626,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,17.0,18.0,False,497.78,497.78,0.0,-2.2200000000000273,0.0,1200.0,,,2.0
18,0.9900992790342804,0.992336383208006,0.9899523068579906,0.9904716762850219,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,False,497.65999999999997,497.65999999999997,0.0,-2.340000000000032,0.0,1200.0,,,2.0
19,0.9878505667562177,0.9904968291649069,0.9878505667562177,0.9899920830658515,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,19.0,20.0,False,497.53999999999996,497.53999999999996,0.0,-2.4600000000000364,0.0,1200.0,,,5.0
20,0.9890152845060656,0.9912315935203416,0.9890152845060656,0.9912315935203416,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,20.0,21.0,False,497.40999999999997,497.40999999999997,0.0,-2.590000000000032,0.0,1300.0,,,6.0
