,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action
0,0.9998311639339248,1.0020869925657059,0.9989439377998769,1.0020869925657059,1.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,5.0
1,1.0025586654167964,1.0025586654167964,1.0002487074801925,1.0022006803223884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,0.0,,,4.0
2,1.0060347077283995,1.0062066461013854,1.0033330540722214,1.0062066461013854,1.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0
3,1.0070182021426588,1.0081063643269432,1.0050543381078272,1.007002572626427,1.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,3.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,1.0
4,1.0067608074962087,1.0091918427614555,1.0066724421377296,1.0077468860416479,1.0,0.0,1.0,0.0012886268304419305,0.1,0.0,0.0,4.0,0.0,0.0,4.0,1.0,True,500.64431341522095,500.0,0.6443134152209652,0.0,1.0,1000.0,1.007002572626427,,4.0
5,1.0097287478627195,1.0105454164023666,1.0085959732342833,1.0105454164023666,1.0,0.0,1.0,0.006885687551879437,0.2,0.0,0.0,4.0,0.0,0.0,5.0,1.0,True,503.4428437759397,500.0,3.4428437759397186,0.0,1.0,2000.0,,,1.0
6,1.009022631560689,1.010901965897267,1.0078625991489512,1.010451531737079,1.0,0.0,1.0,0.006697918221304254,0.2,0.0,0.0,4.0,0.0,0.0,6.0,1.0,True,503.3489591106521,500.0,3.3489591106521273,0.0,1.0,2000.0,,,4.0
7,1.0096101561915363,1.0110282554878627,1.0095254716363737,1.0095254716363737,1.0,0.0,1.0,0.0048457980198936875,0.3,0.0,0.0,4.0,0.0,0.0,7.0,1.0,True,502.42289900994683,500.0,2.422899009946844,0.0,1.0,3000.0,,,4.0
8,1.0082208369251968,1.0097134090175237,1.0071872745462034,1.008863939614033,1.0,1.0,1.0,0.003522733975212389,0.4,0.0,0.0,4.0,0.0,0.0,8.0,1.0,True,501.7613669876062,500.0,1.7613669876061944,0.0,1.0,4000.0,,,1.0
9,1.010223969327644,1.010223969327644,1.008266904288266,1.008266904288266,1.0,1.0,1.0,0.002328663323678071,0.4,0.0,0.0,4.0,0.0,0.0,9.0,1.0,True,501.164331661839,500.0,1.1643316618390354,0.0,1.0,4000.0,,,5.0
10,1.0082658104346514,1.0082658104346514,1.0050457962630022,1.005854722039518,1.0,1.0,1.0,-0.0024957011738178324,0.3,0.0,0.0,4.0,0.0,0.0,10.0,1.0,True,498.7521494130911,500.0,-1.2478505869089163,0.0,1.0,3000.0,,,2.0
11,1.004522736920494,1.004522736920494,1.0011763670733864,1.0011763670733864,1.0,1.0,1.0,-0.01185241110608095,0.3,0.0,0.0,4.0,0.0,0.0,11.0,1.0,True,494.07379444695954,500.0,-5.926205553040475,0.0,1.0,3000.0,,,2.0
12,1.0008541629041428,1.0025931924066604,1.0005652597144925,1.0022479376172344,0.0,1.0,1.0,-0.009709270018384973,0.3,0.0,0.0,4.0,0.0,0.0,12.0,1.0,True,495.14536499080754,500.0,-4.854635009192487,0.0,1.0,3000.0,,,1.0
13,0.999264031930224,0.9998197326806513,0.997587790487609,0.9985486507647381,0.0,1.0,1.0,-0.01710784372337761,0.3,0.0,0.0,4.0,0.0,0.0,13.0,1.0,True,491.4460781383112,500.0,-8.553921861688805,0.0,1.0,3000.0,,,3.0
14,0.998053132083295,0.998053132083295,0.9963506556414442,0.9965521657399081,0.0,1.0,0.0,0.0,0.305221684886016,-0.01710784372337761,-0.01710784372337761,4.0,0.0,0.0,14.0,1.0,False,491.4460781383112,491.4460781383112,0.0,-8.55392186168882,0.0,3000.0,,0.9985486507647381,0.0
15,0.9945236773584011,0.9963739423124536,0.9930814357531886,0.9930814357531886,0.0,1.0,0.0,0.0,0.305221684886016,0.0,-0.01710784372337761,4.0,0.0,0.0,15.0,1.0,False,491.4460781383112,491.4460781383112,0.0,-8.55392186168882,0.0,3000.0,,,1.0
16,0.9938658956366451,0.9938658956366451,0.9908593855820317,0.9908593855820317,0.0,1.0,1.0,-0.014174801312607737,0.305221684886016,0.0,-0.01710784372337761,4.0,0.0,0.0,16.0,2.0,True,484.47992762484034,491.4460781383112,-6.966150513470858,-8.55392186168882,1.0,3000.0,0.9930814357531886,,4.0
17,0.9911744120061958,0.9912005036386141,0.9897765613151221,0.9904899676274695,0.0,1.0,1.0,-0.01642988872297975,0.406962246514688,0.0,-0.01710784372337761,4.0,0.0,0.0,17.0,2.0,True,483.37167376115394,491.4460781383112,-8.074404377157263,-8.55392186168882,1.0,4000.0,,,4.0
18,0.9896153461260617,0.9929314796947623,0.9889075686854497,0.9889075686854497,0.0,1.0,1.0,-0.026089538147882622,0.50870280814336,0.0,-0.01710784372337761,4.0,0.0,0.0,18.0,2.0,True,478.62447693509444,491.4460781383112,-12.821601203216773,-8.55392186168882,1.0,5000.0,,,2.0
