,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,1.0000567904063828,1.0020289499858526,0.9976577192992947,1.0012916484040264,1.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,2.0,0.15118730068206787,0.06607717275619507,-0.16914066672325134,0.07164475321769714,-0.21416446566581726,0.09114088118076324
1,1.0012779259743867,1.002843856290672,1.001169204504663,1.002258169067478,1.0,0.0,0.5,-0.0021330413269034175,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,True,498.9334793365483,500.0,-1.0665206634517088,0.0,0.5,1000.0,1.0012916484040264,,1.0,0.16029629111289978,0.07030347734689713,-0.14776381850242615,0.026390353217720985,-0.2452065646648407,0.13909414410591125
2,1.0051493315699804,1.0051493315699804,1.0028722319625254,1.0033974649885762,1.0,0.0,0.5,-0.004411633169099561,0.1,0.0,0.0,1.0,0.0,0.0,2.0,1.0,True,497.7941834154502,500.0,-2.20581658454978,0.0,0.5,1000.0,,,0.0,0.15963901579380035,0.07019829750061035,-0.14735926687717438,0.02706395834684372,-0.24448108673095703,0.1383378654718399
3,1.0056638352208773,1.0070901385975681,1.0050882274351918,1.0070901385975681,1.0,0.0,0.5,-0.011796980387083454,0.1,0.0,0.0,1.0,0.0,0.0,3.0,1.0,True,494.1015098064583,500.0,-5.898490193541727,0.0,0.5,1000.0,,,5.0,0.15750867128372192,0.06985737383365631,-0.14604803919792175,0.029247213155031204,-0.24212968349456787,0.13588657975196838
4,1.007161172607887,1.010352410175262,1.007161172607887,1.0099832648239153,1.0,0.0,0.5,-0.017583232839777828,0.05,0.0,0.0,1.0,0.0,0.0,4.0,1.0,True,491.2083835801111,500.0,-8.791616419888914,0.0,0.5,500.0,,,4.0,0.1626983880996704,0.07683815807104111,-0.15677085518836975,0.0467483252286911,-0.23552800714969635,0.11392214894294739
5,1.0099713959700063,1.0107063082892331,1.0065059245141574,1.0107063082892331,1.0,0.0,0.5,-0.019029319770413465,0.1,0.0,0.0,1.0,0.0,0.0,5.0,1.0,True,490.48534011479325,500.0,-9.514659885206733,0.0,0.5,1000.0,,,4.0,0.15542250871658325,0.06952352821826935,-0.1447639763355255,0.03138526529073715,-0.2398269921541214,0.1334860771894455
6,1.009384506496419,1.0120064450490087,1.009384506496419,1.0120064450490087,1.0,0.0,0.5,-0.02162959328996463,0.15,0.0,0.0,1.0,0.0,0.0,6.0,1.0,True,489.1852033550177,500.0,-10.814796644982316,0.0,0.5,1500.0,,,3.0,0.10114575177431107,0.04011083394289017,-0.09097153693437576,0.01451907493174076,-0.17027555406093597,0.12349976599216461
7,1.0096437097775286,1.0096437097775286,1.0087682069755477,1.0089679735509294,1.0,0.0,0.0,0.0,0.15331616632232853,-0.02162959328996463,-0.02162959328996463,1.0,0.0,0.0,7.0,1.0,False,489.1852033550177,489.1852033550177,0.0,-10.814796644982323,0.0,1500.0,,1.0120064450490087,4.0,0.12562240660190582,0.04920201003551483,-0.09942349046468735,0.0452653206884861,-0.15927177667617798,0.09135562181472778
8,1.0095017355649227,1.0109125866596345,1.007828625059264,1.007828625059264,1.0,1.0,0.0,0.0,0.20442155509643806,0.0,-0.02162959328996463,1.0,0.0,0.0,8.0,1.0,False,489.1852033550177,489.1852033550177,0.0,-10.814796644982323,0.0,2000.0,,,4.0,0.27798905968666077,0.12816162407398224,-0.21656295657157898,-0.013773072510957718,-0.42364200949668884,0.27226200699806213
9,1.007992234971835,1.0090791590405612,1.006465386021972,1.006465386021972,1.0,1.0,0.0,0.0,0.2555269438705476,0.0,-0.02162959328996463,1.0,0.0,0.0,9.0,1.0,False,489.1852033550177,489.1852033550177,0.0,-10.814796644982323,0.0,2500.0,,,1.0,0.2733438313007355,0.119082510471344,-0.2162836343050003,-0.015602979809045792,-0.4187212884426117,0.28314247727394104
10,1.0075100833669397,1.0075100833669397,1.003740589137736,1.003740589137736,1.0,1.0,1.0,-0.014436234297677923,0.2555269438705476,0.0,-0.02162959328996463,1.0,0.0,0.0,10.0,2.0,True,482.12321114442744,489.1852033550177,-7.0619922105902555,-10.814796644982323,1.0,2500.0,1.006465386021972,,3.0,0.3044482171535492,0.11952900886535645,-0.3772302269935608,-0.12465054541826248,-0.6128877401351929,0.49526602029800415
11,1.0049468123112253,1.0051576681189913,1.0037554106739854,1.003976250764789,1.0,1.0,0.0,0.0,0.25926982379314306,-0.014436234297677923,-0.036065827587642554,1.0,0.0,0.0,11.0,2.0,False,482.12321114442744,482.12321114442744,0.0,-17.876788855572556,0.0,2500.0,,1.003740589137736,2.0,0.2342352271080017,0.11155259609222412,-0.1759473979473114,-0.0011348029365763068,-0.3699724078178406,0.26136812567710876
12,1.0011622021777096,1.003181007017981,0.9986225354720801,0.9986225354720801,0.0,1.0,0.5,0.02724259676399894,0.25926982379314306,0.0,-0.036065827587642554,1.0,0.0,0.0,12.0,3.0,True,495.2574993761994,482.12321114442744,13.134288231771958,-17.876788855572556,0.5,2500.0,1.003976250764789,,0.0,0.19650518894195557,0.05717376619577408,-0.18722066283226013,-0.02340823784470558,-0.3472774028778076,0.3277352452278137
13,0.9998274784517454,1.0007928152065761,0.9989856968599553,0.9989856968599553,0.0,1.0,0.5,0.02535946098314153,0.25926982379314306,0.0,-0.036065827587642554,1.0,0.0,0.0,13.0,3.0,True,494.34959590651147,482.12321114442744,12.226384762084013,-17.876788855572556,0.5,2500.0,,,2.0,0.19635453820228577,0.05708663910627365,-0.18718232214450836,-0.023519787937402725,-0.3471296429634094,0.3277025818824768
14,0.9976363059734766,0.9981656344391219,0.9958497201149071,0.9958497201149071,0.0,1.0,0.5,0.041620743745302224,0.25926982379314306,0.0,-0.036065827587642554,1.0,0.0,0.0,14.0,3.0,True,502.1895377691319,482.12321114442744,20.066326624704452,-17.876788855572556,0.5,2500.0,,,0.0,0.1976555585861206,0.05783891677856445,-0.18751317262649536,-0.022556515410542488,-0.3484055697917938,0.3279847800731659
15,0.9958659781089964,0.9958659781089964,0.9931805468770245,0.9931805468770245,0.0,1.0,0.5,0.055461465246486256,0.25926982379314306,0.0,-0.036065827587642554,1.0,0.0,0.0,15.0,3.0,True,508.86247086383844,482.12321114442744,26.739259719411017,-17.876788855572556,0.5,2500.0,,,0.0,0.1987629532814026,0.05847923457622528,-0.1877947747707367,-0.021736567839980125,-0.34949156641960144,0.32822495698928833
16,0.9921651903868308,0.9928300953444668,0.9903083772303557,0.9907235027362261,0.0,1.0,0.5,0.06820221327522173,0.25926982379314306,0.0,-0.036065827587642554,1.0,0.0,0.0,16.0,3.0,True,515.0050812158345,482.12321114442744,32.881870071407,-17.876788855572556,0.5,2500.0,,,4.0,0.2156541347503662,0.06540745496749878,-0.18335723876953125,0.0013970565050840378,-0.3471139371395111,0.3175663948059082
17,0.9916003000644448,0.9922278965430309,0.989189353716144,0.9892470482871629,0.0,1.0,0.5,0.07585821497216605,0.31112378855177164,0.0,-0.036065827587642554,1.0,0.0,0.0,17.0,3.0,True,518.6962173384924,482.12321114442744,36.57300619406498,-17.876788855572556,0.5,3000.0,,,5.0,0.22785377502441406,0.053571876138448715,-0.18732112646102905,0.0007375236600637436,-0.3498062491416931,0.33915480971336365
18,0.9911396802767067,0.9921771233816373,0.9889987436075409,0.9905106717697602,0.0,1.0,0.5,0.0693058262186888,0.25926982379314306,0.0,-0.036065827587642554,1.0,0.0,0.0,18.0,3.0,True,515.5371586319993,482.12321114442744,33.413947487571896,-17.876788855572556,0.5,2500.0,,,5.0,0.21574349701404572,0.06545115262269974,-0.18336611986160278,0.001473134383559227,-0.3472018241882324,0.3175853490829468
19,0.9918006832497129,0.9918006832497129,0.9882166674852416,0.9886858475432825,0.0,1.0,0.5,0.0787682633317353,0.20741585903451443,0.0,-0.036065827587642554,1.0,0.0,0.0,19.0,3.0,True,520.0992191981935,482.12321114442744,37.97600805376608,-17.876788855572556,0.5,2000.0,,,5.0,0.2047443389892578,0.07678139954805374,-0.17696741223335266,0.004840942099690437,-0.34607625007629395,0.2961730659008026
20,0.990715214506103,0.9916859910786922,0.9889432921219616,0.9897914215356949,0.0,1.0,0.5,0.0730354238476744,0.15556189427588582,0.0,-0.036065827587642554,1.0,0.0,0.0,20.0,3.0,True,517.3352842171626,482.12321114442744,35.21207307273508,-17.876788855572556,0.5,1500.0,,,2.0,0.19234681129455566,0.08628429472446442,-0.16934695839881897,0.006027182564139366,-0.34243783354759216,0.275617390871048
21,0.9902387185660964,0.99151919963112,0.9902387185660964,0.9912150569851329,0.0,0.0,0.5,0.06565330960524504,0.15556189427588582,0.0,-0.036065827587642554,1.0,0.0,0.0,21.0,3.0,True,513.7761955935674,482.12321114442744,31.652984449140025,-17.876788855572556,0.5,1500.0,,,4.0,0.07284824550151825,0.00929771363735199,-0.045820992439985275,0.006200193893164396,-0.0854327529668808,0.1237364262342453
22,0.993027445198012,0.9930464569833235,0.9913279868648194,0.9921828863275404,0.0,0.0,0.5,0.0606347307438887,0.20741585903451443,0.0,-0.036065827587642554,1.0,0.0,0.0,22.0,3.0,True,511.3566222375488,482.12321114442744,29.233411093121358,-17.876788855572556,0.5,2000.0,,,0.0,0.08649028837680817,0.007297370582818985,-0.060294199734926224,0.001068286132067442,-0.10092221945524216,0.14326392114162445
23,0.9943259370388139,0.9943800474643595,0.9935546687742582,0.9943800474643595,0.0,0.0,0.5,0.049241579128124026,0.20741585903451443,0.0,-0.036065827587642554,1.0,0.0,0.0,23.0,3.0,True,505.863719395501,482.12321114442744,23.74050825107357,-17.876788855572556,0.5,2000.0,,,1.0,0.08476358652114868,0.007954253815114498,-0.058382678776979446,0.0019896733574569225,-0.09935256838798523,0.14038266241550446
24,0.993634482413715,0.9991306439599161,0.993634482413715,0.9991306439599161,0.0,0.0,0.5,0.024607852801818132,0.20741585903451443,0.0,-0.036065827587642554,1.0,0.0,0.0,24.0,3.0,True,493.9872281566094,482.12321114442744,11.864017012181954,-17.876788855572556,0.5,2000.0,,,0.0,0.07971152663230896,0.009193714708089828,-0.052949562668800354,0.005177489016205072,-0.09454130381345749,0.13335774838924408
