,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,reward,simNum,barNum,nTrades,tradeOpen,accountValue,allPL,stopConditions,positionStatus,entryPrice,exitPrice,action
19,0.9896123341680457,0.9911326715318377,0.9872601014461405,0.9902641283438344,-0.0018779137259499201,-0.003873319932990782,-0.00757041147570503,-0.009931669056892356,1.0,-0.00025382916633559434,-0.2,1.0,19.0,5.0,True,10005.012127909064,5.012127909063565,0.0,1.0,,,0.0
20,0.990982942349395,0.9913320728691107,0.9891351398967251,0.9901942352346413,-0.0009220699080730865,-0.0018779137259499201,-0.006096305788212852,-0.00757041147570503,1.0,-0.0002608132026755878,-0.2,1.0,20.0,5.0,True,10004.94223479987,4.942234799869766,0.0,1.0,,,2.0
21,0.9917047897137978,0.9919632112113997,0.9909267495151621,0.9916653503137821,0.0009666876595724183,-0.0009220699080730865,-0.0033698283873004886,-0.006096305788212852,0.0,0.0,-0.2002608132026756,1.0,21.0,5.0,False,10004.94223479987,4.942234799869766,0.0,0.0,,0.9901942352346413,2.0
22,0.9923066979832686,0.9932924054914163,0.9919206863617485,0.9932924054914163,0.0024957314237185058,0.0009666876595724183,-0.000816853016087582,-0.0033698283873004886,0.5,-0.00017262020480508252,-0.2,1.0,22.0,6.0,True,10003.215179622235,3.215179622235155,0.0,0.5,0.9916653503137821,,0.0
23,0.9936425534203341,0.9951979619007248,0.9928944244169436,0.9951979619007248,0.003511070865965138,0.0024957314237185058,0.0017948814215831277,-0.000816853016087582,0.5,-0.00036308171518547493,-0.2,1.0,23.0,6.0,True,10001.309623212926,1.3096232129264536,0.0,0.5,,,2.0
24,0.9966395170431116,0.9969522210257284,0.9959898098265346,0.9967436498912445,0.003850694695304413,0.003511070865965138,0.003606879864697876,0.0017948814215831277,0.5,-0.0005175741604435161,-0.2,1.0,24.0,6.0,True,9999.763935222407,-0.23606477759312838,0.0,0.5,,,0.0
25,0.9985391783869008,1.0002097283515206,0.9985391783869008,0.9996867102829436,0.005223324763818482,0.003850694695304413,0.006383996488488308,0.003606879864697876,0.5,-0.0008117348185093231,-0.2,1.0,25.0,6.0,True,9996.820874830708,-3.1791251692920923,0.0,0.5,,,0.0
26,1.0013235141784487,1.0043846456453231,1.000924551160027,1.0043846456453231,0.007556191724417682,0.005223324763818482,0.010412266113512536,0.006383996488488308,0.5,-0.0012812962864445227,-0.2,1.0,26.0,6.0,True,9992.122939468329,-7.8770605316713045,0.0,0.5,,,1.0
27,1.0029352131708837,1.0052165679484844,1.0029352131708837,1.0045476182511561,0.005572119674021714,0.007556191724417682,0.009710537635483463,0.010412266113512536,0.0,0.0,-0.20128129628644453,1.0,27.0,6.0,False,9992.122939468329,-7.8770605316713045,0.0,0.0,,1.0043846456453231,0.0
28,1.0060098590185402,1.0071126464146134,1.0056828558812223,1.007066788791299,0.005795559664184102,0.005572119674021714,0.011032837193892031,0.009710537635483463,0.0,0.0,-0.0,1.0,28.0,6.0,False,9992.122939468329,-7.8770605316713045,0.0,0.0,,,1.0
29,1.007243458526699,1.0102468054134106,1.0064258105582529,1.0102468054134106,0.006467435700847846,0.005795559664184102,0.012513675039748873,0.011032837193892031,1.0,0.00030824446824465637,0.2,1.0,29.0,7.0,True,9995.202956090441,-4.797043909558852,0.0,1.0,1.007066788791299,,1.0
30,1.0072879255090619,1.0101315319737534,1.0072879255090619,1.0096990355906883,0.0037604349282183147,0.006467435700847846,0.010283257661482526,0.012513675039748873,1.0,0.00025342430379705433,0.2,1.0,30.0,7.0,True,9994.655186267719,-5.344813732281182,0.0,1.0,,,1.0
31,1.008835137264229,1.0106480150923716,1.006989838536915,1.006989838536915,-0.00016595016788345518,0.0037604349282183147,0.006180251424952488,0.010283257661482526,1.0,-1.770897490513155e-05,-0.2,1.0,31.0,7.0,True,9991.945989213944,-8.054010786056097,0.0,1.0,,,0.0
32,1.0096265592327651,1.0108230484926037,1.0094951650892554,1.0108230484926037,0.0025941926465917753,-0.00016595016788345518,0.008294393609144413,0.006180251424952488,1.0,0.0003659142029630915,0.2,1.0,32.0,7.0,True,9995.779199169634,-4.220800830365988,0.0,1.0,,,1.0
33,1.0094012188830253,1.010284720533406,1.0079587029684793,1.00831588940632,-0.0005410116322193126,0.0025941926465917753,0.004399689598482581,0.008294393609144413,1.0,0.00011500064820881593,0.2,1.0,33.0,7.0,True,9993.27204008335,-6.727959916650434,0.0,1.0,,,0.0
34,1.0095962610991913,1.0095962610991913,1.0078340066787383,1.009012071368569,-0.00016904343284851464,-0.0005410116322193126,0.0037858994043020733,0.004399689598482581,1.0,0.00018467372633910957,0.2,1.0,34.0,7.0,True,9993.968222045598,-6.0317779544020595,0.0,1.0,,,0.0
35,1.0072215036743606,1.007274677714016,1.004517342700564,1.004517342700564,-0.003708861648712425,-0.00016904343284851464,-0.0014854443303562448,0.0037858994043020733,1.0,-0.00026515347206845964,-0.2,1.0,35.0,7.0,True,9989.473493377594,-10.526506622405577,0.0,1.0,,,0.0
36,1.0053794236908475,1.0053794236908475,1.002501172436698,1.002501172436698,-0.00452538805358027,-0.003708861648712425,-0.003981408139676734,-0.0014854443303562448,1.0,-0.0004669294386052978,-0.2,1.0,36.0,7.0,True,9987.457323113727,-12.542676886272602,0.0,1.0,,,0.0
37,1.00195893354081,1.0034227137774272,1.00195893354081,1.0033808238551933,-0.0030442341881309343,-0.00452538805358027,-0.0034095995188687667,-0.003981408139676734,1.0,-0.00037889495145733974,-0.2,1.0,37.0,7.0,True,9988.336974532223,-11.663025467776606,0.0,1.0,,,1.0
38,1.0018487983040036,1.0018487983040036,0.9975188532185076,0.9975188532185076,-0.006688838945800746,-0.0030442341881309343,-0.008699420786652978,-0.0034095995188687667,1.0,-0.000965554130112082,-0.2,1.0,38.0,7.0,True,9982.475003895537,-17.524996104462844,0.0,1.0,,,1.0
39,0.9986170953872902,0.9989363630523472,0.9949816676741209,0.9952710903612,-0.006762468628921714,-0.006688838945800746,-0.010174139653131076,-0.008699420786652978,1.0,-0.001190507613063049,-0.2,1.0,39.0,7.0,True,9980.22724103823,-19.772758961769796,0.0,1.0,,,0.0
40,0.996215374506491,0.996215374506491,0.9942949672241009,0.9942949672241009,-0.005285741075276018,-0.006762468628921714,-0.010085944326296947,-0.010174139653131076,1.0,-0.0012881968771976423,-0.2,1.0,40.0,7.0,True,9979.25111790113,-20.748882098869217,0.0,1.0,,,1.0
41,0.9943383743015671,0.9945564110822422,0.9922282525832248,0.9922282525832248,-0.005304274029928946,-0.005285741075276018,-0.010651112897991033,-0.010085944326296947,1.0,-0.0014950312659853088,-0.2,1.0,41.0,7.0,True,9977.184403260255,-22.81559673974516,0.0,1.0,,,0.0
42,0.9924994198795561,0.9924994198795561,0.9894792814349799,0.9894792814349799,-0.005882930011220866,-0.005304274029928946,-0.011715104533260079,-0.010651112897991033,1.0,-0.0017701450896339976,-0.2,1.0,42.0,7.0,True,9974.43543211201,-25.56456788799005,0.0,1.0,,,1.0
