,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,reward,simNum,barNum,nTrades,tradeOpen,accountValue,allPL,stopConditions,positionStatus,entryPrice,exitPrice,action
0,0.9979269617386409,1.0020932976737367,0.9979269617386409,1.0004159784729842,0.0055906470661351015,0.003759998767267847,0.006619442822726196,0.0034570014354696754,0.0,0.0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,,,0.0
1,1.0016342710225348,1.0040087628714987,0.9996237562778246,1.0040087628714987,0.006949639189585466,0.0055906470661351015,0.0095016773131541,0.006619442822726196,0.0,0.0,-0.0,1.0,1.0,0.0,,10000.0,0.0,0.0,0.0,,,1.0
2,1.001252858534345,1.0069006775107585,1.001252858534345,1.0069006775107585,0.007253070700212638,0.006949639189585466,0.011325068384282488,0.0095016773131541,1.0,0.00027919146392598625,0.2,1.0,2.0,1.0,True,10002.79191463926,2.7919146392596303,0.0,1.0,1.0040087628714987,,2.0
3,1.0071517163665433,1.0085191725755263,1.005518332572285,1.0071718390515871,0.005388016088873737,0.007253070700212638,0.010398329563398812,0.011325068384282488,0.0,0.0,0.200279191463926,1.0,3.0,1.0,False,10002.79191463926,2.7919146392596303,0.0,0.0,,1.0069006775107585,2.0
4,1.0077757754980874,1.0093055715072252,1.0077757754980874,1.0093055715072252,0.005163258322571362,0.005388016088873737,0.011119569220638392,0.010398329563398812,0.5,-0.0002233108990669871,-0.2,1.0,4.0,2.0,True,10000.558182183622,0.5581821836221934,0.0,0.5,1.0071718390515871,,2.0
5,1.0068628826205355,1.009964810227809,1.0068628826205355,1.0085430939517093,0.0024854400574154667,0.005163258322571362,0.008868741541261604,0.011119569220638392,0.5,-0.00014708442529619406,-0.2,1.0,5.0,2.0,True,10001.320659739138,1.3206597391381365,0.0,0.5,,,0.0
6,1.0110978038503549,1.0110978038503549,1.0098566677376282,1.0098681457549836,0.002235130647023409,0.0024854400574154667,0.008638972497578834,0.008868741541261604,0.5,-0.0002795526216339706,-0.2,1.0,6.0,2.0,True,9999.995607935864,-0.004392064136482077,0.0,0.5,,,1.0
7,1.009516711387069,1.0110270588247734,1.0087033644713572,1.0087033644713572,0.00028791576342057645,0.002235130647023409,0.005966078276432141,0.008638972497578834,0.0,0.0,-0.200279552621634,1.0,7.0,2.0,False,9999.995607935864,-0.004392064136482077,0.0,0.0,,1.0098681457549836,2.0
8,1.0085487702577267,1.0101153901892739,1.007336793836989,1.0090775375366687,0.0002992788244138289,0.00028791576342057645,0.0048646047752680666,0.005966078276432141,0.5,-4.741732735714545e-05,-0.2,1.0,8.0,3.0,True,9999.521434870552,-0.4785651294478157,0.0,0.5,1.0087033644713572,,2.0
9,1.0083615665987182,1.0085415517317375,1.0068062031850584,1.0068062031850584,-0.0019111162161085105,0.0002992788244138289,0.0015556320031180348,0.0048646047752680666,0.5,0.00017971620756239084,0.2,1.0,9.0,3.0,True,10001.792769222162,1.792769222161951,0.0,0.5,,,0.0
