,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,0.9978549241008443,1.0004949126573437,0.9974264684125391,1.0004949126573437,1.0,0.0,0.0,0.1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,1.0,0.41485539078712463,0.44163212180137634,0.427820086479187,0.42069166898727417,0.41067710518836975,0.41906726360321045
1,1.001465544504831,1.0040700953444506,0.9999442944390681,1.0040700953444506,1.0,0.0,1.0,0.1,0.0,0.0,7.0,0.0,0.0,1.0,1.0,True,503.4751826871069,500.0,3.4751826871068814,0.0,1.0,1000.0,1.0004949126573437,,1.0,0.41645348072052,0.4081592559814453,0.40951022505760193,0.4514313042163849,0.3910955786705017,0.4346075654029846
2,1.0038862521389667,1.005185192078378,1.0012583988929173,1.0040494831829316,1.0,0.0,1.0,0.1,0.0,0.0,7.0,0.0,0.0,2.0,1.0,True,503.45457052558794,500.0,3.4545705255879406,0.0,1.0,1000.0,,,1.0,0.41645348072052,0.4081592559814453,0.40951022505760193,0.4514313042163849,0.3910955786705017,0.4346075654029846
3,1.0057815264197667,1.0078005247660708,1.0057815264197667,1.0078005247660708,1.0,0.0,1.0,0.1,0.0,0.0,7.0,0.0,0.0,3.0,1.0,True,507.20561210872717,500.0,7.205612108727155,0.0,1.0,1000.0,,,2.0,0.41645348072052,0.4081592559814453,0.40951022505760193,0.4514313042163849,0.3910955786705017,0.4346075654029846
4,1.0090774568417238,1.0097086321744895,1.0074558295355729,1.0088833177852152,1.0,0.0,1.0,0.1,0.0,0.0,7.0,0.0,0.0,4.0,1.0,True,508.28840512787156,500.0,8.288405127871535,0.0,1.0,1000.0,,,0.0,0.41645348072052,0.4081592559814453,0.40951022505760193,0.4514313042163849,0.3910955786705017,0.4346075654029846
5,1.0081020005389703,1.0101889297128923,1.0068863242241373,1.0099292376748374,1.0,0.0,1.0,0.1,0.0,0.0,7.0,0.0,0.0,5.0,1.0,True,509.33432501749377,500.0,9.33432501749375,0.0,1.0,1000.0,,,3.0,0.41645348072052,0.4081592559814453,0.40951022505760193,0.4514313042163849,0.3910955786705017,0.4346075654029846
6,1.0091543699019414,1.0110557064571992,1.0084218584363365,1.0110557064571992,1.0,0.0,0.0,0.1,0.0186686500349875,0.0186686500349875,7.0,0.0,0.0,6.0,1.0,False,509.33432501749377,509.33432501749377,0.0,9.334325017493768,0.0,1000.0,,1.0099292376748374,2.0,0.37445735931396484,0.38110360503196716,0.3892386555671692,0.38012102246284485,0.34570375084877014,0.37649860978126526
7,1.0105183835559486,1.0105183835559486,1.007704296490847,1.0092079746901168,1.0,0.0,0.5,0.1,0.0,0.0186686500349875,7.0,0.0,0.0,7.0,2.0,True,511.0820567845762,509.33432501749377,1.7477317670824166,9.334325017493768,0.5,1000.0,1.0110557064571992,,3.0,0.3903685510158539,0.37429356575012207,0.370643675327301,0.3866709768772125,0.34205362200737,0.3685305714607239
8,1.0087768232021672,1.0096142404936717,1.008627324615488,1.008627324615488,1.0,1.0,0.0,0.1,0.0034314038564402438,0.022100053891427746,7.0,0.0,0.0,8.0,2.0,False,511.0820567845762,511.0820567845762,0.0,11.082056784576196,0.0,1000.0,,1.0092079746901168,1.0,0.3928254246711731,0.3886106312274933,0.40021321177482605,0.39780575037002563,0.3762502074241638,0.38674038648605347
9,1.0081563202281618,1.009488523860577,1.0060568927372204,1.0066195572520695,1.0,1.0,1.0,0.1,0.0,0.022100053891427746,7.0,0.0,0.0,9.0,3.0,True,508.9742894211577,511.0820567845762,-2.1077673634184557,11.082056784576196,1.0,1000.0,1.008627324615488,,1.0,0.39397042989730835,0.374435156583786,0.357573926448822,0.3993569016456604,0.3449861705303192,0.3772205412387848
