,o,h,l,c,stateFeature_0,stateFeature_1,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4
32,1.0111273265651164,1.0111273265651164,1.0096287653007336,1.0108307438202335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0087301855378545,1.01051881005745,1.0082856598661936,1.0082856598661936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0093459085444647,1.0093459085444647,1.005936354237232,1.008944134550024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
35,1.006384657543615,1.008934991058787,1.0048784266966557,1.00607425674981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0051713747926387,1.0051713747926387,1.002148688833648,1.002148688833648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0033804101020989,1.0033804101020989,0.9997982492334443,1.0008237953756927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0008890173772333,1.0008890173772333,0.9975295527646443,0.9975295527646443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
39,0.9984180730201733,0.9987621151366565,0.9945384261250778,0.9945384261250778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
40,0.9948087433923745,0.9953659226567256,0.9937868964554775,0.9937868964554775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
41,0.99496462402187,0.99496462402187,0.9921015528372847,0.9921015528372847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
