,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,stateFeature_6,stateFeature_7,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action
0,0.9991499308966925,1.001349962359934,0.9986906229327062,1.0002420679547432,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,False,499.9,499.9,0.0,-0.10000000000002274,0.0,1000.0,,,4.0
1,0.9997797052603281,1.003015236119206,0.9997797052603281,1.0019548565731045,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,False,499.79999999999995,499.79999999999995,0.0,-0.20000000000004547,0.0,1000.0,,,7.0
2,1.0045334627981892,1.0055231777469196,1.0039055212750942,1.0055231777469196,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,False,499.69999999999993,499.69999999999993,0.0,-0.3000000000000682,0.0,1000.0,,,2.0
3,1.0057223899488863,1.0082583696027927,1.0052217426284322,1.0082583696027927,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,False,499.5999999999999,499.5999999999999,0.0,-0.40000000000009095,0.0,1000.0,,,4.0
4,1.0074121871957133,1.0097285986617748,1.0074121871957133,1.0097285986617748,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,False,499.4999999999999,499.4999999999999,0.0,-0.5000000000001137,0.0,1000.0,,,3.0
5,1.0107322488865358,1.0107322488865358,1.0093530106195094,1.0093530106195094,1.0,-0.0009521282127434239,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,False,499.02441195773457,499.02441195773457,0.0,-0.9755880422654286,0.0,1000.0,,,0.0
6,1.0106804830965173,1.010740429264364,1.0094576513991504,1.010740429264364,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,False,498.92441195773455,498.92441195773455,0.0,-1.0755880422654513,0.0,1000.0,,,4.0
7,1.0089800896194205,1.0099985798524955,1.0080974433720011,1.0081274548734624,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,7.0,8.0,False,498.8244119577345,498.8244119577345,0.0,-1.175588042265474,0.0,1000.0,,,2.0
8,1.0093496070020465,1.0103762297993424,1.0087663645782687,1.0091536103398124,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,8.0,9.0,False,498.7244119577345,498.7244119577345,0.0,-1.2755880422654968,0.0,1000.0,,,6.0
9,1.0079043292632173,1.0080605832416265,1.005678994426267,1.0073429733593728,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,9.0,10.0,False,498.6344119577345,498.6344119577345,0.0,-1.3655880422654718,0.0,900.0,,,3.0
10,1.0077110672617915,1.0077110672617915,1.0036195796476928,1.0036195796476928,1.0,-0.0069009564081263875,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,10.0,11.0,False,495.1933576172225,495.1933576172225,0.0,-4.806642382777511,0.0,900.0,,,7.0
11,1.006284458492051,1.006284458492051,1.0038338434967122,1.0053282087468818,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,11.0,12.0,False,495.1033576172225,495.1033576172225,0.0,-4.896642382777486,0.0,900.0,,,7.0
12,1.0030879532181225,1.0030879532181225,1.001345748146834,1.0016064575018568,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,12.0,13.0,False,495.01335761722254,495.01335761722254,0.0,-4.986642382777461,0.0,900.0,,,5.0
13,1.0010145139756914,1.0011601835212625,0.9976897208993493,0.9976897208993493,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,13.0,14.0,False,494.9133576172225,494.9133576172225,0.0,-5.086642382777484,0.0,1000.0,,,6.0
14,0.9990883209032126,0.9990883209032126,0.99542833433452,0.9972846955547916,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,14.0,15.0,False,494.82335761722254,494.82335761722254,0.0,-5.176642382777459,0.0,900.0,,,6.0
15,0.9961525505425286,0.9961525505425286,0.9914752851745232,0.9914752851745232,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,15.0,16.0,False,494.74335761722256,494.74335761722256,0.0,-5.256642382777443,0.0,800.0,,,3.0
16,0.9943752273097594,0.9943752273097594,0.9918064654416887,0.9918064654416887,1.0,0.0003738184876763682,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,16.0,17.0,False,494.928301830955,494.928301830955,0.0,-5.071698169045021,0.0,800.0,,,7.0
17,0.9905952838182261,0.9926423677603747,0.9884947798757134,0.9884947798757134,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,17.0,18.0,False,494.848301830955,494.848301830955,0.0,-5.151698169045005,0.0,800.0,,,4.0
18,0.9907574947118649,0.9926767731829955,0.989876529605037,0.9922666684160176,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,18.0,19.0,False,494.768301830955,494.768301830955,0.0,-5.231698169044989,0.0,800.0,,,6.0
19,0.9902023298813564,0.9908500695157325,0.9895384993476468,0.9900547771249429,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,19.0,20.0,False,494.698301830955,494.698301830955,0.0,-5.3016981690449825,0.0,700.0,,,2.0
