,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,1.0009946686439537,1.0009946686439537,0.9994782079174941,1.0008897647671615,1.0,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,4.0,1.2679753303527832,1.4317641258239746,1.3533910512924194,0.9439135789871216,1.2283005714416504,1.2862478494644165
1,1.0005175285628256,1.002179361701128,0.9999230478015573,1.0012861038074157,1.0,0.0,0.0,0.15,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1500.0,,,2.0,1.2490233182907104,1.4911901950836182,1.365149974822998,0.9716379046440125,1.3390361070632935,1.234086513519287
2,1.0038888487083502,1.0074179976792685,1.002656648036497,1.0074179976792685,1.0,0.0,0.5,0.15,0.0,0.0,2.0,0.0,0.0,2.0,1.0,True,490.6521591922207,500.0,-9.347840807779301,0.0,0.5,1500.0,1.0012861038074157,,1.0,1.5451825857162476,1.6929408311843872,1.523856520652771,1.2546002864837646,1.6420775651931763,1.5052769184112549
3,1.005992140716965,1.008306816858702,1.0053404097982672,1.008306816858702,1.0,0.0,0.5,0.15,0.0,0.0,2.0,0.0,0.0,3.0,1.0,True,489.3189304230706,500.0,-10.681069576929398,0.0,0.5,1500.0,,,0.0,1.5451825857162476,1.6929408311843872,1.523856520652771,1.2546002864837646,1.6420775651931763,1.5052769184112549
4,1.0071503430499744,1.010523989846001,1.0067299185853578,1.0085341822255585,1.0,0.0,0.5,0.15,0.0,0.0,2.0,0.0,0.0,4.0,1.0,True,488.9778823727858,500.0,-11.022117627214184,0.0,0.5,1500.0,,,3.0,1.5451825857162476,1.6929408311843872,1.523856520652771,1.2546002864837646,1.6420775651931763,1.5052769184112549
5,1.0084357395774646,1.0105676027209478,1.0084357395774646,1.0089179451652768,1.0,0.0,0.0,0.15,-0.02204423525442837,-0.02204423525442837,2.0,0.0,0.0,5.0,1.0,False,488.9778823727858,488.9778823727858,0.0,-11.022117627214186,0.0,1500.0,,1.0085341822255585,0.0,1.2490233182907104,1.4911901950836182,1.365149974822998,0.9716379046440125,1.3390361070632935,1.234086513519287
6,1.0089901025703036,1.0110096675432299,1.0089901025703036,1.009821053472348,1.0,0.0,0.0,0.15,0.0,-0.02204423525442837,2.0,0.0,0.0,6.0,1.0,False,488.9778823727858,488.9778823727858,0.0,-11.022117627214186,0.0,1500.0,,,5.0,1.277608036994934,1.5081899166107178,1.4263782501220703,1.0247836112976074,1.366624116897583,1.1356679201126099
7,1.009630393034202,1.0108838815938759,1.0082976479848214,1.0095450611149521,1.0,0.0,0.0,0.1,0.0,-0.02204423525442837,2.0,0.0,0.0,7.0,1.0,False,488.9778823727858,488.9778823727858,0.0,-11.022117627214186,0.0,1000.0,,,3.0,1.2611037492752075,1.494008183479309,1.4127683639526367,1.0103554725646973,1.3449887037277222,1.1247190237045288
8,1.010318467800026,1.010318467800026,1.0082469534981833,1.0090021399299982,1.0,1.0,0.0,0.1,0.0,-0.02204423525442837,2.0,0.0,0.0,8.0,1.0,False,488.9778823727858,488.9778823727858,0.0,-11.022117627214186,0.0,1000.0,,,2.0,1.3426522016525269,1.39975905418396,1.3522405624389648,1.1009806394577026,1.3701354265213013,1.039454698562622
9,1.0072492097698178,1.010657206789346,1.00657794829184,1.0067081387701875,1.0,1.0,0.5,0.1,0.0,-0.02204423525442837,2.0,0.0,0.0,9.0,2.0,True,491.1718835325965,488.9778823727858,2.19400115981071,-11.022117627214186,0.5,1000.0,1.0090021399299982,,0.0,1.3844209909439087,1.4613133668899536,1.4289679527282715,1.1965442895889282,1.4914482831954956,1.1285442113876343
10,1.005824644168627,1.0076671855930155,1.0042646377137014,1.0042646377137014,1.0,1.0,0.5,0.1,0.0,-0.02204423525442837,2.0,0.0,0.0,10.0,2.0,True,493.61538458908257,488.9778823727858,4.637502216296762,-11.022117627214186,0.5,1000.0,,,2.0,1.3844209909439087,1.4613133668899536,1.4289679527282715,1.1965442895889282,1.4914482831954956,1.1285442113876343
11,1.0047514478296353,1.0056345926766495,1.0020616813301872,1.0045738254415602,1.0,1.0,0.5,0.1,0.0,-0.02204423525442837,2.0,0.0,0.0,11.0,2.0,True,493.3061968612239,488.9778823727858,4.328314488438057,-11.022117627214186,0.5,1000.0,,,5.0,1.5069975852966309,1.6045712232589722,1.5577101707458496,1.406235694885254,1.5719497203826904,1.3615937232971191
12,1.0032849701400397,1.0032849701400397,1.0010577720244904,1.0010577720244904,0.0,1.0,0.5,0.05,0.0,-0.02204423525442837,2.0,0.0,0.0,12.0,2.0,True,496.8222502782936,488.9778823727858,7.844367905507789,-11.022117627214186,0.5,500.0,,,1.0,1.052348017692566,1.151995062828064,1.123250126838684,1.0343108177185059,1.1393285989761353,1.017769455909729
13,1.0013302943784965,1.0013302943784965,0.9980456394185562,0.9980456394185562,0.0,1.0,0.5,0.05,0.0,-0.02204423525442837,2.0,0.0,0.0,13.0,2.0,True,499.83438288422786,488.9778823727858,10.856500511442036,-11.022117627214186,0.5,500.0,,,1.0,1.052348017692566,1.151995062828064,1.123250126838684,1.0343108177185059,1.1393285989761353,1.017769455909729
14,0.9964149840105712,0.9973374692067689,0.9955760777789624,0.9960963690382054,0.0,1.0,0.5,0.05,0.0,-0.02204423525442837,2.0,0.0,0.0,14.0,2.0,True,501.7836532645786,488.9778823727858,12.80577089179279,-11.022117627214186,0.5,500.0,,,0.0,1.052348017692566,1.151995062828064,1.123250126838684,1.0343108177185059,1.1393285989761353,1.017769455909729
