,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,1.0009946686439537,1.0009946686439537,0.9994782079174941,1.0008897647671615,1.0,0.0,0.0,0.1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,5.0,2.5367772579193115,2.554461717605591,2.601785659790039,2.659904718399048,2.5747838020324707,2.800912380218506
1,1.0005175285628256,1.002179361701128,0.9999230478015573,1.0012861038074157,1.0,0.0,0.0,0.05,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,500.0,,,1.0,2.3940887451171875,2.4578027725219727,2.3972959518432617,2.332923173904419,2.306147575378418,2.4093480110168457
2,1.0038888487083502,1.0074179976792685,1.002656648036497,1.0074179976792685,1.0,0.0,1.0,0.05,0.0,0.0,8.0,0.0,0.0,2.0,1.0,True,503.0159469359264,500.0,3.0159469359264337,0.0,1.0,500.0,1.0012861038074157,,1.0,2.3989930152893066,2.4064910411834717,2.3512604236602783,2.367910861968994,2.29544734954834,2.378831148147583
3,1.005992140716965,1.008306816858702,1.0053404097982672,1.008306816858702,1.0,0.0,1.0,0.05,0.0,0.0,8.0,0.0,0.0,3.0,1.0,True,503.46035652564314,500.0,3.460356525643132,0.0,1.0,500.0,,,5.0,2.3989930152893066,2.4064910411834717,2.3512604236602783,2.367910861968994,2.29544734954834,2.378831148147583
4,1.0071503430499744,1.010523989846001,1.0067299185853578,1.0085341822255585,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,1.0,True,503.5740392090714,500.0,3.574039209071395,0.0,1.0,0.0,,,3.0,2.4201903343200684,2.4355239868164062,2.3794870376586914,2.3901243209838867,2.316542387008667,2.4087443351745605
5,1.0084357395774646,1.0105676027209478,1.0084357395774646,1.0089179451652768,1.0,0.0,0.0,0.0,0.00714807841814279,0.00714807841814279,8.0,0.0,0.0,5.0,1.0,False,503.5740392090714,503.5740392090714,0.0,3.5740392090713726,0.0,0.0,,1.0085341822255585,1.0,2.406334161758423,2.479074478149414,2.414339065551758,2.3448314666748047,2.3164243698120117,2.4324800968170166
6,1.0089901025703036,1.0110096675432299,1.0089901025703036,1.009821053472348,1.0,0.0,0.0,0.0,0.0,0.00714807841814279,8.0,0.0,0.0,6.0,1.0,False,503.5740392090714,503.5740392090714,0.0,3.5740392090713726,0.0,0.0,,,5.0,2.001171112060547,2.072497606277466,2.0652434825897217,2.0954389572143555,2.0455210208892822,2.181216239929199
7,1.009630393034202,1.0108838815938759,1.0082976479848214,1.0095450611149521,1.0,0.0,0.0,0.0,0.0,0.00714807841814279,8.0,0.0,0.0,7.0,1.0,False,503.5740392090714,503.5740392090714,0.0,3.5740392090713726,0.0,0.0,,,5.0,2.001171112060547,2.072497606277466,2.0652434825897217,2.0954389572143555,2.0455210208892822,2.181216239929199
8,1.010318467800026,1.010318467800026,1.0082469534981833,1.0090021399299982,1.0,1.0,0.0,0.0,0.0,0.00714807841814279,8.0,0.0,0.0,8.0,1.0,False,503.5740392090714,503.5740392090714,0.0,3.5740392090713726,0.0,0.0,,,4.0,1.7821424007415771,1.862607479095459,1.8588943481445312,1.8472453355789185,1.8447935581207275,1.9205256700515747
9,1.0072492097698178,1.010657206789346,1.00657794829184,1.0067081387701875,1.0,1.0,0.0,0.05,0.0,0.00714807841814279,8.0,0.0,0.0,9.0,1.0,False,503.5740392090714,503.5740392090714,0.0,3.5740392090713726,0.0,500.0,,,1.0,1.7635085582733154,1.8300179243087769,1.8330048322677612,1.8311012983322144,1.8260517120361328,1.888093113899231
10,1.005824644168627,1.0076671855930155,1.0042646377137014,1.0042646377137014,1.0,1.0,1.0,0.05,0.0,0.00714807841814279,8.0,0.0,0.0,10.0,2.0,True,502.3022886808283,503.5740392090714,-1.2717505282430264,3.5740392090713726,1.0,500.0,1.0067081387701875,,5.0,1.7204234600067139,1.8077021837234497,1.7991269826889038,1.793323040008545,1.794329285621643,1.8398126363754272
11,1.0047514478296353,1.0056345926766495,1.0020616813301872,1.0045738254415602,1.0,1.0,1.0,0.0,0.0,0.00714807841814279,8.0,0.0,0.0,11.0,2.0,True,502.4568825447577,503.5740392090714,-1.1171566643136732,3.5740392090713726,1.0,0.0,,,3.0,1.1999915838241577,1.1638007164001465,1.0719680786132812,1.2219879627227783,1.0344083309173584,1.198615550994873
12,1.0032849701400397,1.0032849701400397,1.0010577720244904,1.0010577720244904,0.0,1.0,0.0,0.0,-0.002218455633789846,0.0049296227843529435,8.0,0.0,0.0,12.0,2.0,False,502.4568825447577,502.4568825447577,0.0,2.4568825447577183,0.0,0.0,,1.0045738254415602,4.0,1.1282172203063965,1.0752180814743042,1.0406849384307861,1.1934814453125,0.9684378504753113,1.1554354429244995
13,1.0013302943784965,1.0013302943784965,0.9980456394185562,0.9980456394185562,0.0,1.0,0.0,0.05,0.0,0.0049296227843529435,8.0,0.0,0.0,13.0,2.0,False,502.4568825447577,502.4568825447577,0.0,2.4568825447577183,0.0,500.0,,,3.0,1.1299463510513306,1.0639218091964722,1.0334051847457886,1.1947931051254272,0.9699243307113647,1.1455252170562744
14,0.9964149840105712,0.9973374692067689,0.9955760777789624,0.9960963690382054,0.0,1.0,0.0,0.05,0.0,0.0049296227843529435,8.0,0.0,0.0,14.0,2.0,False,502.4568825447577,502.4568825447577,0.0,2.4568825447577183,0.0,500.0,,,3.0,1.1299463510513306,1.0639218091964722,1.0334051847457886,1.1947931051254272,0.9699243307113647,1.1455252170562744
15,0.9954547708576672,0.9956615008520202,0.9920217370560503,0.9920217370560503,0.0,1.0,0.0,0.05,0.0,0.0049296227843529435,8.0,0.0,0.0,15.0,2.0,False,502.4568825447577,502.4568825447577,0.0,2.4568825447577183,0.0,500.0,,,3.0,1.1299463510513306,1.0639218091964722,1.0334051847457886,1.1947931051254272,0.9699243307113647,1.1455252170562744
16,0.9931977513379574,0.9944167988846169,0.9894045534976983,0.9914306390014417,0.0,1.0,0.0,0.05,0.0,0.0049296227843529435,8.0,0.0,0.0,16.0,2.0,False,502.4568825447577,502.4568825447577,0.0,2.4568825447577183,0.0,500.0,,,3.0,1.2356202602386475,1.2123066186904907,1.186838984489441,1.322214961051941,1.2340890169143677,1.2385159730911255
17,0.99047070355922,0.9920426064416837,0.99047070355922,0.9920426064416837,0.0,1.0,0.0,0.05,0.0,0.0049296227843529435,8.0,0.0,0.0,17.0,2.0,False,502.4568825447577,502.4568825447577,0.0,2.4568825447577183,0.0,500.0,,,3.0,1.2356202602386475,1.2123066186904907,1.186838984489441,1.322214961051941,1.2340890169143677,1.2385159730911255
