,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0
0,0.9992066769922769,1.0017712617096515,0.9980258086752994,1.0017712617096515,1.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,5.0,
1,1.0014381309260176,1.0032679479818767,1.0009513156726857,1.0032679479818767,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,500.0,,,5.0,
2,1.003871194063465,1.0051184882049755,1.003467269761263,1.0047976786460546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,500.0,500.0,0.0,0.0,0.0,0.0,,,4.0,
3,1.004403935585293,1.0086199320791907,1.004403935585293,1.0086199320791907,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,500.0,500.0,0.0,0.0,0.0,500.0,,,3.0,
4,1.0089049717904492,1.0100756489784362,1.006952467153037,1.0097071223330216,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,4.0,0.0,,500.0,500.0,0.0,0.0,0.0,500.0,,,4.0,
5,1.0091553594299532,1.0106970945784257,1.0091553594299532,1.0106970945784257,1.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,5.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,1.0,
6,1.0082895192429202,1.0112957010398576,1.0082895192429202,1.0098068115081724,1.0,0.0,1.0,-0.00198056614050659,0.1,0.0,0.0,1.0,0.0,0.0,6.0,1.0,True,499.00971692974673,500.0,-0.9902830702532949,0.0,1.0,1000.0,1.0106970945784257,,2.0,
7,1.011968376341313,1.011968376341313,1.0091916979379443,1.0091916979379443,1.0,0.0,1.0,-0.0032107932809628758,0.1,0.0,0.0,1.0,0.0,0.0,7.0,1.0,True,498.39460335951856,500.0,-1.605396640481438,0.0,1.0,1000.0,,,0.0,
8,1.0105776451049493,1.011045389059962,1.0080046010790928,1.0080046010790928,1.0,1.0,1.0,-0.005584986998665742,0.1,0.0,0.0,1.0,0.0,0.0,8.0,1.0,True,497.20750650066714,500.0,-2.792493499332871,0.0,1.0,1000.0,,,2.0,
9,1.008753839509314,1.008753839509314,1.0069543130463072,1.0069543130463072,1.0,1.0,1.0,-0.007685563064236977,0.1,0.0,0.0,1.0,0.0,0.0,9.0,1.0,True,496.15721846788153,500.0,-3.8427815321184884,0.0,1.0,1000.0,,,2.0,
10,1.007491550018863,1.007491550018863,1.0060659094252802,1.0060659094252802,1.0,1.0,1.0,-0.009462370306291067,0.1,0.0,0.0,1.0,0.0,0.0,10.0,1.0,True,495.26881484685447,500.0,-4.731185153145534,0.0,1.0,1000.0,,,5.0,
11,1.0047370432104175,1.0057460503061757,1.0030711677243513,1.0030711677243513,1.0,1.0,1.0,-0.015451853708148744,0.05,0.0,0.0,1.0,0.0,0.0,11.0,1.0,True,492.2740731459256,500.0,-7.725926854074372,0.0,1.0,500.0,,,4.0,
