,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0
0,0.9992066769922769,1.0017712617096515,0.9980258086752994,1.0017712617096515,1.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,4.0,
1,1.0014381309260176,1.0032679479818767,1.0009513156726857,1.0032679479818767,1.0,0.0,0.0,0.0,0.15,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1500.0,,,1.0,
2,1.003871194063465,1.0051184882049755,1.003467269761263,1.0047976786460546,1.0,0.0,1.0,0.0042891919925338255,0.15,0.0,0.0,4.0,0.0,0.0,2.0,1.0,True,502.1445959962669,500.0,2.1445959962669128,0.0,1.0,1500.0,1.0032679479818767,,1.0,
3,1.004403935585293,1.0086199320791907,1.004403935585293,1.0086199320791907,1.0,0.0,1.0,0.015755952291941898,0.15,0.0,0.0,4.0,0.0,0.0,3.0,1.0,True,507.87797614597093,500.0,7.877976145970949,0.0,1.0,1500.0,,,5.0,
4,1.0089049717904492,1.0100756489784362,1.006952467153037,1.0097071223330216,1.0,0.0,1.0,0.019017523053434817,0.1,0.0,0.0,4.0,0.0,0.0,4.0,1.0,True,509.5087615267174,500.0,9.508761526717409,0.0,1.0,1000.0,,,4.0,
5,1.0091553594299532,1.0106970945784257,1.0091553594299532,1.0106970945784257,1.0,0.0,1.0,0.021987439789647092,0.15,0.0,0.0,4.0,0.0,0.0,5.0,1.0,True,510.9937198948235,500.0,10.993719894823546,0.0,1.0,1500.0,,,5.0,
6,1.0082895192429202,1.0112957010398576,1.0082895192429202,1.0098068115081724,1.0,0.0,1.0,0.019316590578887204,0.1,0.0,0.0,4.0,0.0,0.0,6.0,1.0,True,509.65829528944363,500.0,9.658295289443602,0.0,1.0,1000.0,,,4.0,
7,1.011968376341313,1.011968376341313,1.0091916979379443,1.0091916979379443,1.0,0.0,1.0,0.017471249868202775,0.15,0.0,0.0,4.0,0.0,0.0,7.0,1.0,True,508.7356249341014,500.0,8.735624934101388,0.0,1.0,1500.0,,,0.0,
8,1.0105776451049493,1.011045389059962,1.0080046010790928,1.0080046010790928,1.0,1.0,1.0,0.013909959291648477,0.15,0.0,0.0,4.0,0.0,0.0,8.0,1.0,True,506.9549796458242,500.0,6.954979645824238,0.0,1.0,1500.0,,,2.0,
9,1.008753839509314,1.008753839509314,1.0069543130463072,1.0069543130463072,1.0,1.0,1.0,0.010759095193291624,0.15,0.0,0.0,4.0,0.0,0.0,9.0,1.0,True,505.3795475966458,500.0,5.3795475966458115,0.0,1.0,1500.0,,,5.0,
10,1.007491550018863,1.007491550018863,1.0060659094252802,1.0060659094252802,1.0,1.0,1.0,0.008093884330210488,0.1,0.0,0.0,4.0,0.0,0.0,10.0,1.0,True,504.04694216510524,500.0,4.046942165105244,0.0,1.0,1000.0,,,3.0,
11,1.0047370432104175,1.0057460503061757,1.0030711677243513,1.0030711677243513,1.0,1.0,0.0,0.0,0.09919711006524079,0.008093884330210488,0.008093884330210488,4.0,0.0,0.0,11.0,1.0,False,504.04694216510524,504.04694216510524,0.0,4.046942165105236,0.0,1000.0,,1.0060659094252802,5.0,
12,1.0022448206763825,1.0030565785222922,0.9999583389836042,1.0012193670581295,0.0,1.0,0.0,0.0,0.049598555032620395,0.0,0.008093884330210488,4.0,0.0,0.0,12.0,1.0,False,504.04694216510524,504.04694216510524,0.0,4.046942165105236,0.0,500.0,,,1.0,
13,1.0004760338021572,1.0007345048416822,0.9984629716054501,0.9984629716054501,0.0,1.0,1.0,-0.002833461741092989,0.049598555032620395,0.0,0.008093884330210488,4.0,0.0,0.0,13.0,2.0,True,502.6187444387655,504.04694216510524,-1.428197726339736,4.046942165105236,1.0,500.0,1.0012193670581295,,3.0,
14,0.9983034434405401,0.9983034434405401,0.9960891042352704,0.996262667861783,0.0,1.0,0.0,0.0,0.049739489974484574,-0.002833461741092989,0.005260422589117499,4.0,0.0,0.0,14.0,2.0,False,502.6187444387655,502.6187444387655,0.0,2.618744438765475,0.0,500.0,,0.9984629716054501,0.0,
15,0.9947878994226651,0.9966583930248324,0.9936961421234951,0.9942938896722572,0.0,1.0,0.0,0.0,0.049739489974484574,0.0,0.005260422589117499,4.0,0.0,0.0,15.0,2.0,False,502.6187444387655,502.6187444387655,0.0,2.618744438765475,0.0,500.0,,,2.0,
16,0.9929694650702235,0.9931767062900626,0.9919314333250799,0.9923751559378531,0.0,1.0,0.5,0.0018092577669729917,0.049739489974484574,0.0,0.005260422589117499,4.0,0.0,0.0,16.0,3.0,True,503.5281113059675,502.6187444387655,0.9093668672020496,2.618744438765475,0.5,500.0,0.9942938896722572,,4.0,
