,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0
0,0.9992066769922769,1.0017712617096515,0.9980258086752994,1.0017712617096515,1.0,0.0,0.0,0.0,0.1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,4.0,
1,1.0014381309260176,1.0032679479818767,1.0009513156726857,1.0032679479818767,1.0,0.0,0.0,0.0,0.15,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1500.0,,,1.0,
2,1.003871194063465,1.0051184882049755,1.003467269761263,1.0047976786460546,1.0,0.0,1.0,0.0042891919925338255,0.15,0.0,0.0,6.0,0.0,0.0,2.0,1.0,True,502.1445959962669,500.0,2.1445959962669128,0.0,1.0,1500.0,1.0032679479818767,,0.0,
3,1.004403935585293,1.0086199320791907,1.004403935585293,1.0086199320791907,1.0,0.0,1.0,0.015755952291941898,0.15,0.0,0.0,6.0,0.0,0.0,3.0,1.0,True,507.87797614597093,500.0,7.877976145970949,0.0,1.0,1500.0,,,0.0,
4,1.0089049717904492,1.0100756489784362,1.006952467153037,1.0097071223330216,1.0,0.0,1.0,0.019017523053434817,0.15,0.0,0.0,6.0,0.0,0.0,4.0,1.0,True,509.5087615267174,500.0,9.508761526717409,0.0,1.0,1500.0,,,2.0,
5,1.0091553594299532,1.0106970945784257,1.0091553594299532,1.0106970945784257,1.0,0.0,1.0,0.021987439789647092,0.15,0.0,0.0,6.0,0.0,0.0,5.0,1.0,True,510.9937198948235,500.0,10.993719894823546,0.0,1.0,1500.0,,,2.0,
6,1.0082895192429202,1.0112957010398576,1.0082895192429202,1.0098068115081724,1.0,0.0,1.0,0.019316590578887204,0.15,0.0,0.0,6.0,0.0,0.0,6.0,1.0,True,509.65829528944363,500.0,9.658295289443602,0.0,1.0,1500.0,,,0.0,
7,1.011968376341313,1.011968376341313,1.0091916979379443,1.0091916979379443,1.0,0.0,1.0,0.017471249868202775,0.15,0.0,0.0,6.0,0.0,0.0,7.0,1.0,True,508.7356249341014,500.0,8.735624934101388,0.0,1.0,1500.0,,,4.0,
8,1.0105776451049493,1.011045389059962,1.0080046010790928,1.0080046010790928,1.0,1.0,1.0,0.013909959291648477,0.2,0.0,0.0,6.0,0.0,0.0,8.0,1.0,True,506.9549796458242,500.0,6.954979645824238,0.0,1.0,2000.0,,,4.0,
9,1.008753839509314,1.008753839509314,1.0069543130463072,1.0069543130463072,1.0,1.0,1.0,0.010759095193291624,0.25,0.0,0.0,6.0,0.0,0.0,9.0,1.0,True,505.3795475966458,500.0,5.3795475966458115,0.0,1.0,2500.0,,,2.0,
