,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,0.9990111210303508,1.0006599965396243,0.9990111210303508,1.0006599965396243,1.0,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,4.0,10.945813179016113,10.986777305603027,8.240476608276367,10.547741889953613,11.189336776733398,10.043495178222656
1,1.002091016027865,1.0053838954352743,0.9998907304707076,1.0053838954352743,1.0,0.0,0.0,0.15,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1500.0,,,2.0,6.0813775062561035,11.093719482421875,12.454422950744629,11.987043380737305,12.000823020935059,11.822806358337402
2,1.0028759650871777,1.0053819696433937,1.0028759650871777,1.0049270865863251,1.0,0.0,0.5,0.15,0.0,0.0,4.0,0.0,0.0,2.0,1.0,True,500.5352132734237,500.0,0.5352132734237459,0.0,0.5,1500.0,1.0053838954352743,,2.0,10.053703308105469,15.445530891418457,17.19586944580078,15.855316162109375,16.09403419494629,16.280048370361328
3,1.0038842120671625,1.0081413524922913,1.0036129702308387,1.0081413524922913,1.0,0.0,0.5,0.15,0.0,0.0,4.0,0.0,0.0,3.0,1.0,True,495.7138144144745,500.0,-4.286185585525532,0.0,0.5,1500.0,,,0.0,21.221649169921875,20.136018753051758,20.40332794189453,20.18109130859375,20.31926727294922,20.534509658813477
4,1.0057286865709176,1.009793354193226,1.0057286865709176,1.009793354193226,1.0,0.0,0.5,0.15,0.0,0.0,4.0,0.0,0.0,4.0,1.0,True,493.2358118630724,500.0,-6.764188136927601,0.0,0.5,1500.0,,,4.0,18.407760620117188,17.885631561279297,11.86471176147461,17.723731994628906,18.79673957824707,17.789499282836914
5,1.0079633773140733,1.0106898125764496,1.0079633773140733,1.0086634862784103,1.0,0.0,0.5,0.2,0.0,0.0,4.0,0.0,0.0,5.0,1.0,True,494.930613735296,500.0,-5.069386264704008,0.0,0.5,2000.0,,,3.0,16.871505737304688,16.737167358398438,10.092374801635742,16.822141647338867,17.96350860595703,16.74759864807129
6,1.0112530569336413,1.011533225259178,1.0093763036814691,1.011533225259178,1.0,0.0,0.0,0.2,-0.010138772529408015,-0.010138772529408015,4.0,0.0,0.0,6.0,1.0,False,494.930613735296,494.930613735296,0.0,-5.069386264704008,0.0,2000.0,,1.0086634862784103,3.0,12.978947639465332,15.030920028686523,11.487772941589355,12.864087104797363,12.471698760986328,13.974102973937988
7,1.0100857055035428,1.01021866523901,1.0088302151699,1.01021866523901,1.0,0.0,0.0,0.2,0.0,-0.010138772529408015,4.0,0.0,0.0,7.0,1.0,False,494.930613735296,494.930613735296,0.0,-5.069386264704008,0.0,2000.0,,,2.0,26.998905181884766,26.60328483581543,28.42061424255371,20.941308975219727,22.78701400756836,23.172786712646484
8,1.0092580174800367,1.0105589892711448,1.0079064295559015,1.0105589892711448,1.0,0.0,0.5,0.2,0.0,-0.010138772529408015,4.0,0.0,0.0,8.0,2.0,True,494.0499656710262,494.930613735296,-0.8806480642698176,-5.069386264704008,0.5,2000.0,1.01021866523901,,0.0,37.227073669433594,34.25717544555664,36.55734634399414,36.02271270751953,36.49916458129883,36.06726837158203
9,1.0090446869479657,1.0106038949799123,1.0065427668113347,1.0071268467098613,1.0,1.0,0.5,0.2,0.0,-0.010138772529408015,4.0,0.0,0.0,9.0,2.0,True,500.9142507935933,494.930613735296,5.983637058297275,-5.069386264704008,0.5,2000.0,,,2.0,28.129894256591797,27.102291107177734,28.93571662902832,25.231971740722656,28.578386306762695,27.235593795776367
10,1.0062997077642475,1.0073428254013612,1.0044953333355904,1.0073428254013612,1.0,1.0,0.5,0.2,0.0,-0.010138772529408015,4.0,0.0,0.0,10.0,2.0,True,500.48229341059346,494.930613735296,5.551679675297438,-5.069386264704008,0.5,2000.0,,,2.0,25.841949462890625,25.362953186035156,26.6881103515625,26.545530319213867,26.174386978149414,26.283424377441406
11,1.0045965698897643,1.0055371216987699,1.0022379866808275,1.0032319512544188,1.0,1.0,0.5,0.2,0.0,-0.010138772529408015,4.0,0.0,0.0,11.0,2.0,True,508.7040417044783,494.930613735296,13.773427969182327,-5.069386264704008,0.5,2000.0,,,4.0,23.13089942932129,22.99492645263672,23.02706527709961,22.697288513183594,23.962778091430664,23.13871192932129
12,1.0039386025621038,1.0039386025621038,0.9993362451020086,0.9993362451020086,0.0,1.0,0.5,0.25,0.0,-0.010138772529408015,4.0,0.0,0.0,12.0,2.0,True,516.4954540092987,494.930613735296,21.56484027400272,-5.069386264704008,0.5,2500.0,,,4.0,23.632919311523438,23.34587860107422,22.394287109375,23.055818557739258,23.4952335357666,23.158172607421875
13,1.0010972666752673,1.0010972666752673,0.9976562900547264,0.9976562900547264,0.0,1.0,0.5,0.3,0.0,-0.010138772529408015,4.0,0.0,0.0,13.0,2.0,True,519.8553641038629,494.930613735296,24.924750368566983,-5.069386264704008,0.5,3000.0,,,2.0,20.0012149810791,19.83174705505371,20.292354583740234,19.13119125366211,19.886646270751953,20.164226531982422
14,0.9977704169146274,0.9977704169146274,0.9942422857856085,0.9942422857856085,0.0,1.0,0.5,0.3,0.0,-0.010138772529408015,4.0,0.0,0.0,14.0,2.0,True,526.6833726420989,494.930613735296,31.75275890680294,-5.069386264704008,0.5,3000.0,,,4.0,12.966026306152344,14.091634750366211,9.903980255126953,13.90113639831543,14.629274368286133,13.671371459960938
15,0.9954077022897196,0.9954077022897196,0.9933242416516492,0.9933242416516492,0.0,1.0,0.5,0.35,0.0,-0.010138772529408015,4.0,0.0,0.0,15.0,2.0,True,528.5194609100174,494.930613735296,33.588847174721415,-5.069386264704008,0.5,3500.0,,,2.0,16.980709075927734,18.554641723632812,21.25467300415039,17.88481330871582,18.220979690551758,17.916492462158203
16,0.9948068031785631,0.9948068031785631,0.9911605907325121,0.9931779615215163,0.0,1.0,0.5,0.35,0.0,-0.010138772529408015,4.0,0.0,0.0,16.0,2.0,True,528.8120211702833,494.930613735296,33.881407434987324,-5.069386264704008,0.5,3500.0,,,2.0,30.278926849365234,30.89173698425293,31.327449798583984,29.96343421936035,29.432754516601562,29.399778366088867
17,0.9927555721022896,0.9927555721022896,0.9908553927123105,0.9909104811918501,0.0,1.0,0.5,0.35,0.0,-0.010138772529408015,4.0,0.0,0.0,17.0,2.0,True,533.3469818296156,494.930613735296,38.41636809431967,-5.069386264704008,0.5,3500.0,,,4.0,25.644760131835938,25.148408889770508,25.756418228149414,25.941884994506836,26.327131271362305,24.76190185546875
18,0.9890615142294585,0.9910440925359051,0.9888625305194654,0.9888625305194654,0.0,1.0,0.5,0.4,0.0,-0.010138772529408015,4.0,0.0,0.0,18.0,2.0,True,537.4428831743851,494.930613735296,42.512269439089124,-5.069386264704008,0.5,4000.0,,,3.0,10.587446212768555,16.37823486328125,16.726757049560547,17.371320724487305,14.625444412231445,17.09495735168457
19,0.9891212007462011,0.9909122221637301,0.9891212007462011,0.989615230965815,0.0,1.0,0.0,0.4,0.08589541293120734,0.07575664040179933,4.0,0.0,0.0,19.0,2.0,False,537.4428831743851,537.4428831743851,0.0,37.44288317438509,0.0,4000.0,,0.9888625305194654,1.0,4.2968902587890625,14.8781156539917,14.40151309967041,14.477994918823242,12.571064949035645,12.52529525756836
20,0.9912520786001455,0.9912520786001455,0.9893781860318344,0.9894147494954643,0.0,1.0,1.0,0.4,0.0,0.07575664040179933,4.0,0.0,0.0,20.0,3.0,True,536.240957292982,537.4428831743851,-1.2019258814031537,37.44288317438509,1.0,4000.0,0.989615230965815,,5.0,16.807601928710938,17.608909606933594,17.691926956176758,16.966960906982422,15.853557586669922,17.769983291625977
21,0.9910180741315934,0.9935922030038735,0.9892653645143136,0.9935922030038735,0.0,0.0,1.0,0.35,0.0,0.07575664040179933,4.0,0.0,0.0,21.0,3.0,True,552.9507713266189,537.4428831743851,15.507888152233875,37.44288317438509,1.0,3500.0,,,3.0,8.794046401977539,12.990263938903809,11.573221206665039,14.341469764709473,13.183002471923828,13.89208984375
22,0.9939629209615987,0.9939629209615987,0.9899246090172463,0.9927947082882258,0.0,0.0,0.0,0.35,0.028854951172926784,0.10461159157472612,4.0,0.0,0.0,22.0,3.0,False,552.9507713266189,552.9507713266189,0.0,52.950771326618906,0.0,3500.0,,0.9935922030038735,3.0,7.37132453918457,9.975324630737305,8.603052139282227,11.07431697845459,10.339092254638672,9.30167007446289
23,0.9942158733355205,0.9959998765105883,0.9924129337172702,0.9958521875416522,0.0,0.0,0.0,0.35,0.0,0.10461159157472612,4.0,0.0,0.0,23.0,3.0,False,552.9507713266189,552.9507713266189,0.0,52.950771326618906,0.0,3500.0,,,3.0,8.512794494628906,8.236334800720215,6.714378356933594,11.758759498596191,9.467994689941406,11.040581703186035
24,0.994507430160647,0.997389485544268,0.994507430160647,0.9969252944017141,1.0,0.0,0.0,0.35,0.0,0.10461159157472612,4.0,0.0,0.0,24.0,3.0,False,552.9507713266189,552.9507713266189,0.0,52.950771326618906,0.0,3500.0,,,4.0,11.425396919250488,11.232369422912598,10.990032196044922,10.416017532348633,12.410751342773438,11.719681739807129
