,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4,predValueAction_5
0,0.9990111210303508,1.0006599965396243,0.9990111210303508,1.0006599965396243,1.0,0.0,0.0,0.1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.17762616276741028,0.17213012278079987,0.17586509883403778,0.16432300209999084,0.17709940671920776,0.16968339681625366
1,1.002091016027865,1.0053838954352743,0.9998907304707076,1.0053838954352743,1.0,0.0,0.0,0.1,0.0,0.0,9.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.16201965510845184,0.15375418961048126,0.16022761166095734,0.15217238664627075,0.15919460356235504,0.154158353805542
2,1.0028759650871777,1.0053819696433937,1.0028759650871777,1.0049270865863251,1.0,0.0,0.0,0.1,0.0,0.0,9.0,0.0,0.0,2.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,2.0,0.15070243179798126,0.14500591158866882,0.15209908783435822,0.1376970112323761,0.1460396945476532,0.1428871750831604
3,1.0038842120671625,1.0081413524922913,1.0036129702308387,1.0081413524922913,1.0,0.0,0.5,0.1,0.0,0.0,9.0,0.0,0.0,3.0,1.0,True,496.6857340940338,500.0,-3.3142659059661854,0.0,0.5,1000.0,1.0049270865863251,,0.0,0.1447235643863678,0.13710325956344604,0.1402239352464676,0.1238909363746643,0.13716037571430206,0.13743272423744202
4,1.0057286865709176,1.009793354193226,1.0057286865709176,1.009793354193226,1.0,0.0,0.5,0.1,0.0,0.0,9.0,0.0,0.0,4.0,1.0,True,495.0337323930991,500.0,-4.966267606900898,0.0,0.5,1000.0,,,3.0,0.14088134467601776,0.13666270673274994,0.13602490723133087,0.1449194699525833,0.08837714791297913,0.13579994440078735
5,1.0079633773140733,1.0106898125764496,1.0079633773140733,1.0086634862784103,1.0,0.0,0.0,0.1,-0.009932535213801795,-0.009932535213801795,9.0,0.0,0.0,5.0,1.0,False,495.0337323930991,495.0337323930991,0.0,-4.966267606900885,0.0,1000.0,,1.009793354193226,5.0,0.22646571695804596,0.2297368347644806,0.23573163151741028,0.23060229420661926,0.2238825559616089,0.23655655980110168
6,1.0112530569336413,1.011533225259178,1.0093763036814691,1.011533225259178,1.0,0.0,0.0,0.05,0.0,-0.009932535213801795,9.0,0.0,0.0,6.0,1.0,False,495.0337323930991,495.0337323930991,0.0,-4.966267606900885,0.0,500.0,,,4.0,0.22712601721286774,0.21955114603042603,0.2226458489894867,0.2213013917207718,0.23109601438045502,0.21817108988761902
7,1.0100857055035428,1.01021866523901,1.0088302151699,1.01021866523901,1.0,0.0,0.0,0.1,0.0,-0.009932535213801795,9.0,0.0,0.0,7.0,1.0,False,495.0337323930991,495.0337323930991,0.0,-4.966267606900885,0.0,1000.0,,,4.0,0.16442552208900452,0.1689181625843048,0.10782036185264587,0.16727504134178162,0.1746097058057785,0.17426826059818268
8,1.0092580174800367,1.0105589892711448,1.0079064295559015,1.0105589892711448,1.0,0.0,0.0,0.15,0.0,-0.009932535213801795,9.0,0.0,0.0,8.0,1.0,False,495.0337323930991,495.0337323930991,0.0,-4.966267606900885,0.0,1500.0,,,0.0,0.14957213401794434,0.1422714740037918,0.11275821179151535,0.13608893752098083,0.14541439712047577,0.14677561819553375
9,1.0090446869479657,1.0106038949799123,1.0065427668113347,1.0071268467098613,1.0,1.0,0.0,0.15,0.0,-0.009932535213801795,9.0,0.0,0.0,9.0,1.0,False,495.0337323930991,495.0337323930991,0.0,-4.966267606900885,0.0,1500.0,,,1.0,0.1587584912776947,0.1900709867477417,0.1654176414012909,0.14803552627563477,0.16609013080596924,0.17515769600868225
10,1.0062997077642475,1.0073428254013612,1.0044953333355904,1.0073428254013612,1.0,1.0,1.0,0.15,0.0,-0.009932535213801795,9.0,0.0,0.0,10.0,2.0,True,495.207700430349,495.0337323930991,0.17396803724987767,-4.966267606900885,1.0,1500.0,1.0071268467098613,,2.0,0.17446503043174744,0.1788373589515686,0.18261608481407166,0.16361099481582642,0.1789071410894394,0.17575609683990479
11,1.0045965698897643,1.0055371216987699,1.0022379866808275,1.0032319512544188,1.0,1.0,1.0,0.15,0.0,-0.009932535213801795,9.0,0.0,0.0,11.0,2.0,True,489.04138920993535,495.0337323930991,-5.99234318316379,-4.966267606900885,1.0,1500.0,,,3.0,0.2051885724067688,0.23425179719924927,0.19656459987163544,0.2442333698272705,0.21662920713424683,0.12358230352401733
