,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,stateFeature_6,stateFeature_7,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action
0,0.9981106670072594,1.0003076577561025,0.9981106670072594,1.0003076577561025,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,499.9,499.9,0.0,-0.10000000000002274,0.0,1000.0,,,6.0
1,0.999767517167915,1.0030345986367135,0.999767517167915,1.0019132516214577,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,False,499.81,499.81,0.0,-0.18999999999999773,0.0,900.0,,,6.0
2,1.0021828779986193,1.0054134078822048,1.0021828779986193,1.0046052242208008,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,False,499.73,499.73,0.0,-0.2699999999999818,0.0,800.0,,,7.0
3,1.0051490440411102,1.0071410169300008,1.0048196926852029,1.0048196926852029,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,False,499.65000000000003,499.65000000000003,0.0,-0.3499999999999659,0.0,800.0,,,4.0
4,1.0064128165611228,1.0102054585725404,1.0064128165611228,1.0084785664149263,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,False,499.57000000000005,499.57000000000005,0.0,-0.42999999999995,0.0,800.0,,,6.0
5,1.0079763007203575,1.0100044062281073,1.0079763007203575,1.0095513546944963,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,False,499.50000000000006,499.50000000000006,0.0,-0.49999999999994316,0.0,700.0,,,2.0
6,1.0099778679310043,1.0117770347353607,1.0095498250141413,1.0112483724301558,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,False,499.43000000000006,499.43000000000006,0.0,-0.5699999999999363,0.0,700.0,,,7.0
7,1.0103146331049444,1.0103146331049444,1.0094297920444173,1.0101857452844127,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,False,499.36000000000007,499.36000000000007,0.0,-0.6399999999999295,0.0,700.0,,,5.0
8,1.0104814337736405,1.0104814337736405,1.0078507062032631,1.00972939149831,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,8.0,9.0,False,499.2800000000001,499.2800000000001,0.0,-0.7199999999999136,0.0,800.0,,,0.0
9,1.0072795136181594,1.0076727777179995,1.0061433651315281,1.0073981145780526,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,False,499.2000000000001,499.2000000000001,0.0,-0.7999999999998977,0.0,800.0,,,2.0
10,1.006470585195834,1.0070496329406025,1.0041399104115256,1.0041399104115256,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,False,499.1200000000001,499.1200000000001,0.0,-0.8799999999998818,0.0,800.0,,,7.0
11,1.0045978292037183,1.006248320268631,1.0027035897293246,1.0027035897293246,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,11.0,12.0,False,499.04000000000013,499.04000000000013,0.0,-0.9599999999998658,0.0,800.0,,,6.0
12,1.0035104848316907,1.0035104848316907,1.000586038636631,1.001267370690446,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,12.0,13.0,False,498.97000000000014,498.97000000000014,0.0,-1.029999999999859,0.0,700.0,,,4.0
13,1.0015164171487911,1.0015164171487911,0.9979755343218161,0.998126391677816,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,13.0,14.0,False,498.90000000000015,498.90000000000015,0.0,-1.0999999999998522,0.0,700.0,,,5.0
14,0.9986452775004286,0.9986452775004286,0.9948791096516229,0.995315266688182,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,14.0,15.0,False,498.82000000000016,498.82000000000016,0.0,-1.1799999999998363,0.0,800.0,,,7.0
15,0.9962225806183908,0.9962225806183908,0.992713969023376,0.993668460921911,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,15.0,16.0,False,498.7400000000002,498.7400000000002,0.0,-1.2599999999998204,0.0,800.0,,,2.0
16,0.9931227562874516,0.9946593316811168,0.9907221302420134,0.9907221302420134,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,16.0,17.0,False,498.6600000000002,498.6600000000002,0.0,-1.3399999999998045,0.0,800.0,,,7.0
17,0.9907692530224192,0.9916930381222462,0.9905563442115023,0.9905563442115023,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,17.0,18.0,False,498.5800000000002,498.5800000000002,0.0,-1.4199999999997885,0.0,800.0,,,3.0
18,0.9907679734496697,0.9919283157174097,0.9888741301073329,0.9888741301073329,1.0,-0.002859664012466371,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,False,497.1542287166647,497.1542287166647,0.0,-2.8457712833352957,0.0,800.0,,,7.0
19,0.9881269798682601,0.99042404030214,0.9878335346618197,0.9882925892130412,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,19.0,20.0,False,497.0742287166647,497.0742287166647,0.0,-2.92577128333528,0.0,800.0,,,4.0
