,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action
0,1.000081401478096,1.0001794645902535,0.9991584712768917,1.0001794645902535,0.005803956813626332,0.0014822609753544214,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,4.0
1,1.000900555751972,1.0026672684262445,0.9996640804758686,1.0019159418224863,0.005556042351692048,0.0029647037270722487,0.0,0.0,0.15,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,500.0,500.0,0.0,0.0,0.0,1500.0,,,4.0
2,1.004224965203202,1.0075654132048826,1.0040374529532,1.0075654132048826,0.008483734059691161,0.004357914693044029,0.0,0.0,0.2,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,500.0,500.0,0.0,0.0,0.0,2000.0,,,4.0
3,1.00677297850601,1.0088586916516211,1.0033940921880664,1.00728214124489,0.006037351019191561,0.005262475025291091,0.0,0.0,0.25,0.0,0.0,4.0,0.0,0.0,3.0,0.0,,500.0,500.0,0.0,0.0,0.0,2500.0,,,4.0
4,1.0083035582407174,1.0100039120756021,1.0081136454183264,1.0100039120756021,0.0062111181144375305,0.006168843395258139,0.0,0.0,0.3,0.0,0.0,4.0,0.0,0.0,4.0,0.0,,500.0,500.0,0.0,0.0,0.0,3000.0,,,0.0
5,1.0078169525632314,1.0119316575039579,1.0078169525632314,1.0082546680860767,0.0023877445820450482,0.006615736270891515,0.0,0.0,0.3,0.0,0.0,4.0,0.0,0.0,5.0,0.0,,500.0,500.0,0.0,0.0,0.0,3000.0,,,4.0
6,1.0095991956942272,1.0104807029080503,1.0086004999133544,1.009496711284764,0.0020769133316471677,0.0065221450882444465,0.0,0.0,0.35,0.0,0.0,4.0,0.0,0.0,6.0,0.0,,500.0,500.0,0.0,0.0,0.0,3500.0,,,1.0
7,1.009588104738587,1.010355108652282,1.0089319084974464,1.010355108652282,0.001528782894199443,0.006233213143643779,1.0,0.005308781572626187,0.35,0.0,0.0,4.0,0.0,0.0,7.0,1.0,True,502.6543907863131,500.0,2.6543907863130936,0.0,1.0,3500.0,1.009496711284764,,2.0
8,1.0079608356325056,1.009392225077053,1.0066860502098436,1.0086283046768922,-0.0003751696598586207,0.0049608975957795565,1.0,-0.0067788462551018,0.35,0.0,0.0,4.0,0.0,0.0,8.0,1.0,True,496.6105768724491,500.0,-3.3894231275509,0.0,1.0,3500.0,,,2.0
9,1.009088349067642,1.009088349067642,1.006887823368054,1.007675461968733,-0.0013935658219919045,0.003912118782513074,1.0,-0.013448745212217027,0.35,0.0,0.0,4.0,0.0,0.0,9.0,1.0,True,493.2756273938915,500.0,-6.724372606108513,0.0,1.0,3500.0,,,2.0
10,1.006831132723712,1.006831132723712,1.0062077697748755,1.0062077697748755,-0.0022285676323949843,0.0023217717230528123,1.0,-0.02372259056921918,0.35,0.0,0.0,4.0,0.0,0.0,10.0,1.0,True,488.1387047153904,500.0,-11.86129528460959,0.0,1.0,3500.0,,,2.0
11,1.0024926667272784,1.005591512749567,1.0019334449105697,1.0019334449105697,-0.005449355300783054,0.0007579383536606699,1.0,-0.053642864619359715,0.35,0.0,0.0,4.0,0.0,0.0,11.0,1.0,True,473.17856769032016,500.0,-26.821432309679857,0.0,1.0,3500.0,,,2.0
12,1.0021558967367548,1.0021888583097356,1.0000815186818675,1.0000815186818675,-0.005732082762335722,-0.00080309825445668,1.0,-0.0666063482202753,0.35,0.0,0.0,4.0,0.0,0.0,12.0,1.0,True,466.69682588986234,500.0,-33.30317411013765,0.0,1.0,3500.0,,,4.0
13,1.000135690305853,1.000135690305853,0.998020876407444,0.998020876407444,-0.005737019662619525,-0.002534214844009508,1.0,-0.08103084414123969,0.4,0.0,0.0,4.0,0.0,0.0,13.0,1.0,True,459.4845779293802,500.0,-40.51542207061985,0.0,1.0,4000.0,,,2.0
14,0.9973827211438322,0.997613618413177,0.9970912201964736,0.9975111550105147,-0.0043938827818190695,-0.003549218272208554,1.0,-0.08459889391974469,0.4,0.0,0.0,4.0,0.0,0.0,14.0,1.0,True,457.70055304012766,500.0,-42.29944695987235,0.0,1.0,4000.0,,,4.0
15,0.9946231953794307,0.994941382698296,0.9937228020787594,0.9941583945103477,-0.005493798705588526,-0.00470841728739424,1.0,-0.1080682174209135,0.45,0.0,0.0,4.0,0.0,0.0,15.0,1.0,True,445.96589128954326,500.0,-54.034108710456756,0.0,1.0,4500.0,,,0.0
16,0.9913961178988424,0.9943644818719988,0.9913961178988424,0.9923535463360887,-0.004989609640049686,-0.005546590715565958,1.0,-0.12070215464072628,0.45,0.0,0.0,4.0,0.0,0.0,16.0,1.0,True,439.6489226796369,500.0,-60.35107732036314,0.0,1.0,4500.0,,,0.0
17,0.9916541214965975,0.9916541214965975,0.9902078243304697,0.9913322689347701,-0.004244024378735056,-0.005903253448923729,1.0,-0.1278510964499567,0.45,0.0,0.0,4.0,0.0,0.0,17.0,1.0,True,436.07445177502166,500.0,-63.92554822497835,0.0,1.0,4500.0,,,1.0
18,0.9908553062709544,0.9917268079241577,0.989140267700831,0.9917268079241577,-0.00245703359639593,-0.005814879961824837,1.0,-0.1250893235242437,0.45,0.0,0.0,4.0,0.0,0.0,18.0,1.0,True,437.45533823787815,500.0,-62.54466176212185,0.0,1.0,4500.0,,,1.0
