,o,h,l,c,stateFeature_0,stateFeature_1,reward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,unrealizedPL,allPL,positionStatus,entryPrice,exitPrice,action
23,0.994264725958778,0.9961860658864591,0.9939903878599299,0.9961860658864591,1.0,0.00038129988237802816,1.0,1.0,0.0,0.0,23.0,4.0,True,9976.637100360684,3.802640606479824,-27.165540245796365,1.0,,,1.0
24,0.9979174492187296,0.999544058019957,0.9968743568586805,0.9971007225115529,1.0,0.0004730146931256606,1.0,1.0,0.0,0.0,24.0,4.0,True,9977.551756985777,4.717297231573648,-27.165540245796365,1.0,,,1.0
25,0.9966697190733311,0.9997363321553735,0.9966697190733311,0.9997363321553735,1.0,0.0007372935853961285,1.0,1.0,0.0,0.0,25.0,4.0,True,9980.187366629598,7.352906875394239,-27.165540245796365,1.0,,,0.0
26,1.0001007838760585,1.0033755803312154,1.0001007838760585,1.0033755803312154,1.0,0.0011022097173672622,1.0,1.0,0.0,0.0,26.0,4.0,True,9983.826614805439,10.992155051236175,-27.165540245796365,1.0,,,0.0
27,1.0017103090779549,1.0055781359138118,1.0017103090779549,1.0055781359138118,1.0,0.0013230652415900817,1.0,1.0,0.0,0.0,27.0,4.0,True,9986.029170388036,13.194710633832587,-27.165540245796365,1.0,,,2.0
28,1.0052544760144753,1.0087218239237798,1.004582461379223,1.005800466129461,0.0,0.0,1.0,1.0,0.0,0.0,28.0,4.0,False,9986.029170388036,0.0,-13.970829611964291,0.0,,1.0055781359138118,2.0
29,1.0079091746195565,1.0092550852661373,1.007642609374105,1.0084255581396067,0.5,-0.00027289045161478444,1.0,1.0,0.0,0.0,29.0,5.0,True,9983.30407837789,-2.725092010145602,-13.970829611964291,0.5,1.005800466129461,,1.0
30,1.0095634573775345,1.0102403615070716,1.007939859600172,1.0100748095357521,0.0,0.0,1.0,1.0,0.0,0.0,30.0,5.0,False,9983.30407837789,0.0,-16.69592162210938,0.0,,1.0084255581396067,1.0
31,1.0094458772919537,1.0106395055032102,1.0093871141038002,1.0099718966540907,1.0,-2.032522299915669e-05,1.0,1.0,0.0,0.0,31.0,6.0,True,9983.10116549623,-0.2029128816614211,-16.69592162210938,1.0,1.0100748095357521,,1.0
32,1.007976158449073,1.0113030545904813,1.007976158449073,1.0096424272310012,1.0,-5.332726525920447e-05,1.0,1.0,0.0,0.0,32.0,6.0,True,9982.77169607314,-0.5323823047509556,-16.69592162210938,1.0,,,1.0
33,1.00999577147905,1.00999577147905,1.0075046781983124,1.0081023328415242,1.0,-0.00020759426718420604,1.0,1.0,0.0,0.0,33.0,6.0,True,9981.231601683663,-2.0724766942279538,-16.69592162210938,1.0,,,0.0
34,1.0086734801898518,1.0086734801898518,1.0078289500638147,1.0086400298147107,1.0,-0.00015373464626460825,1.0,1.0,0.0,0.0,34.0,6.0,True,9981.769298656849,-1.534779721041446,-16.69592162210938,1.0,,,2.0
35,1.0082351777231062,1.0082351777231062,1.005291381443232,1.0078046117593784,0.0,0.0,1.0,1.0,0.0,0.0,35.0,6.0,False,9981.769298656849,0.0,-18.23070134315094,0.0,,1.0086400298147107,0.0
36,1.0049295368739806,1.0057398455077717,1.00412873107065,1.0057398455077717,0.0,0.0,1.0,1.0,0.0,0.0,36.0,6.0,False,9981.769298656849,0.0,-18.23070134315094,0.0,,,1.0
37,1.0018080571734982,1.0025781345136076,0.999904852305207,1.0011544424307244,1.0,-0.00046939604962397053,1.0,1.0,0.0,0.0,37.0,7.0,True,9977.0838955798,-4.685403077047356,-18.23070134315094,1.0,1.0057398455077717,,0.0
38,1.0002123809518098,1.0002123809518098,0.9989506111920526,0.9998495576597162,1.0,-0.0006001228508518645,1.0,1.0,0.0,0.0,38.0,7.0,True,9975.779010808794,-5.990287848055564,-18.23070134315094,1.0,,,1.0
39,0.9990373802275332,0.9990373802275332,0.9952654183636507,0.9960840485163249,1.0,-0.00097736149770157,1.0,1.0,0.0,0.0,39.0,7.0,True,9972.013501665402,-9.755796991446807,-18.23070134315094,1.0,,,1.0
40,0.9941719681342629,0.9965803516301868,0.9924987241039671,0.9928159714401845,1.0,-0.0013047660868439137,1.0,1.0,0.0,0.0,40.0,7.0,True,9968.745424589262,-13.023874067587215,-18.23070134315094,1.0,,,1.0
41,0.9933695259037719,0.9933695259037719,0.990242502929096,0.9922512345563698,1.0,-0.0013613429187579458,1.0,1.0,0.0,0.0,41.0,7.0,True,9968.180687705448,-13.588610951401968,-18.23070134315094,1.0,,,2.0
42,0.9914756941472771,0.9928658588445767,0.989235925144743,0.9911801045359316,0.0,0.0,1.0,1.0,0.0,0.0,42.0,7.0,False,9968.180687705448,0.0,-31.81931229455222,0.0,,0.9922512345563698,0.0
43,0.9904001097949492,0.9920047370448035,0.9892826326749037,0.9903723232966368,0.0,0.0,1.0,1.0,0.0,0.0,43.0,7.0,False,9968.180687705448,0.0,-31.81931229455222,0.0,,,1.0
44,0.9892366899859216,0.9908080242966426,0.989120663515126,0.9901887181203494,1.0,-2.8451046903398638e-05,1.0,1.0,0.0,0.0,44.0,8.0,True,9967.89708252916,-0.2836051762874602,-31.81931229455222,1.0,0.9903723232966368,,1.0
45,0.991391709794854,0.991912821723002,0.9898242735116668,0.991615223423339,1.0,0.00011465483647500188,1.0,1.0,0.0,0.0,45.0,8.0,True,9969.32358783215,1.14290012670214,-31.81931229455222,1.0,,,0.0
46,0.9905838163315609,0.9926464357056811,0.9885999537855907,0.9926464357056811,1.0,0.00021810523676861108,1.0,1.0,0.0,0.0,46.0,8.0,True,9970.354800114492,2.174112409044293,-31.81931229455222,1.0,,,2.0
47,0.9916744839944267,0.9941440619528152,0.9916744839944267,0.9924783361925943,0.0,0.0,1.0,1.0,0.0,0.0,47.0,8.0,False,9970.354800114492,0.0,-29.64519988550819,0.0,,0.9926464357056811,2.0
48,0.9931407749156842,0.9947489861449522,0.9929589596796511,0.9946214697980486,0.5,-0.0002249803191987213,1.0,1.0,0.0,0.0,48.0,9.0,True,9968.111666509038,-2.2431336054542617,-29.64519988550819,0.5,0.9924783361925943,,1.0
49,0.994554026684255,0.9990747454878555,0.994554026684255,0.9990747454878555,0.0,0.0,1.0,1.0,0.0,0.0,49.0,9.0,False,9968.111666509038,0.0,-31.888333490962395,0.0,,0.9946214697980486,0.0
50,0.9991746740470797,1.001190100830333,0.9975685254974467,1.001190100830333,0.0,0.0,1.0,1.0,0.0,0.0,50.0,9.0,False,9968.111666509038,0.0,-31.888333490962395,0.0,,,2.0
51,1.000154272797893,1.0031663780967284,1.000154272797893,1.0031663780967284,0.5,-0.0002082919349079198,1.0,1.0,0.0,0.0,51.0,10.0,True,9966.035389242643,-2.0762772663953766,-31.888333490962395,0.5,1.001190100830333,,2.0
52,1.0030402638793032,1.0064005809477037,1.0030402638793032,1.0064005809477037,0.5,-0.0005327468526674807,1.0,1.0,0.0,0.0,52.0,10.0,True,9962.801186391667,-5.310480117370686,-31.888333490962395,0.5,,,0.0
53,1.0043710093388218,1.0069255009049258,1.0043710093388218,1.0069255009049258,0.5,-0.0005854067720969327,1.0,1.0,0.0,0.0,53.0,10.0,True,9962.276266434445,-5.835400074592832,-31.888333490962395,0.5,,,1.0
54,1.0080460489949266,1.0089316159501909,1.0076814326189631,1.0076814326189631,0.0,0.0,1.0,1.0,0.0,0.0,54.0,10.0,False,9962.276266434445,0.0,-37.72373356555545,0.0,,1.0069255009049258,0.0
55,1.0074949587081394,1.009538822362913,1.0074949587081394,1.008630868348542,0.0,0.0,1.0,1.0,0.0,0.0,55.0,10.0,False,9962.276266434445,0.0,-37.72373356555545,0.0,,,0.0
56,1.0109179700203432,1.0109179700203432,1.008156567241845,1.00936335722815,0.0,0.0,1.0,1.0,0.0,0.0,56.0,10.0,False,9962.276266434445,0.0,-37.72373356555545,0.0,,,2.0
57,1.008992583283731,1.012311599484028,1.0082786671815915,1.012311599484028,0.5,-0.0003059784906937698,1.0,1.0,0.0,0.0,57.0,11.0,True,9959.228024178567,-3.0482422558779754,-37.72373356555545,0.5,1.00936335722815,,1.0
58,1.0104069132604585,1.0104069132604585,1.0088713014457493,1.0097149499539395,0.0,0.0,1.0,1.0,0.0,0.0,58.0,11.0,False,9959.228024178567,0.0,-40.77197582143344,0.0,,1.012311599484028,2.0
59,1.007490949826072,1.0091175228134948,1.0069211400046982,1.0069211400046982,0.5,0.00027048381086379047,1.0,1.0,0.0,0.0,59.0,12.0,True,9961.921834127808,2.693809949241277,-40.77197582143344,0.5,1.0097149499539395,,2.0
