,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action
0,0.9988488587638055,1.0007867753298414,0.9988488587638055,0.9996734178842527,1.0,0.0,0.0,0.0,0.1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,2.0
1,0.9994010480392562,1.0035316049157126,0.9994010480392562,1.0035316049157126,1.0,0.0,0.5,-0.007916374062919805,0.1,0.0,0.0,9.0,0.0,0.0,1.0,1.0,True,496.0418129685401,500.0,-3.958187031459903,0.0,0.5,1000.0,0.9996734178842527,,3.0
2,1.0026001492811722,1.0066420446748976,1.0026001492811722,1.0066420446748976,1.0,0.0,0.0,0.0,0.10079795431110379,-0.007916374062919805,-0.007916374062919805,9.0,0.0,0.0,2.0,1.0,False,496.0418129685401,496.0418129685401,0.0,-3.958187031459886,0.0,1000.0,,1.0035316049157126,5.0
3,1.0071372906665312,1.0081734821096666,1.0071372906665312,1.0078409033942293,1.0,0.0,0.0,0.0,0.050398977155551895,0.0,-0.007916374062919805,9.0,0.0,0.0,3.0,1.0,False,496.0418129685401,496.0418129685401,0.0,-3.958187031459886,0.0,500.0,,,5.0
4,1.0075024219291002,1.0082301504763533,1.0071010949041097,1.0071010949041097,1.0,0.0,0.0,0.0,0.0,0.0,-0.007916374062919805,9.0,0.0,0.0,4.0,1.0,False,496.0418129685401,496.0418129685401,0.0,-3.958187031459886,0.0,0.0,,,0.0
5,1.008172409450919,1.0105406308135667,1.008172409450919,1.0088757189730582,1.0,0.0,0.0,0.0,0.0,0.0,-0.007916374062919805,9.0,0.0,0.0,5.0,1.0,False,496.0418129685401,496.0418129685401,0.0,-3.958187031459886,0.0,0.0,,,5.0
6,1.0108624375725843,1.0108624375725843,1.0089526591586107,1.0089526591586107,1.0,0.0,0.0,0.0,0.0,0.0,-0.007916374062919805,9.0,0.0,0.0,6.0,1.0,False,496.0418129685401,496.0418129685401,0.0,-3.958187031459886,0.0,0.0,,,4.0
7,1.0104272797720708,1.0104272797720708,1.0086801601351039,1.0086801601351039,1.0,0.0,0.0,0.0,0.050398977155551895,0.0,-0.007916374062919805,9.0,0.0,0.0,7.0,1.0,False,496.0418129685401,496.0418129685401,0.0,-3.958187031459886,0.0,500.0,,,2.0
8,1.0092229305916276,1.0102521243010123,1.008625582756539,1.0102521243010123,1.0,0.0,0.5,-0.001685305676050412,0.050398977155551895,0.0,-0.007916374062919805,9.0,0.0,0.0,8.0,2.0,True,495.2058308855859,496.0418129685401,-0.8359820829542175,-3.958187031459886,0.5,500.0,1.0086801601351039,,1.0
9,1.0082261373817483,1.0082261373817483,1.0072143542611294,1.0072143542611294,1.0,1.0,0.5,0.001376704380827179,0.050398977155551895,0.0,-0.007916374062919805,9.0,0.0,0.0,9.0,2.0,True,496.7247159055274,496.0418129685401,0.6829029369872452,-3.958187031459886,0.5,500.0,,,1.0
10,1.0069004403755284,1.0072892194974123,1.0048114107446955,1.0053184450246142,1.0,1.0,0.5,0.0032877421068297366,0.050398977155551895,0.0,-0.007916374062919805,9.0,0.0,0.0,10.0,2.0,True,497.672670523785,496.0418129685401,1.6308575552448303,-3.958187031459886,0.5,500.0,,,1.0
11,1.003782573783078,1.0050658046158496,1.0034238055888853,1.003977197001207,1.0,1.0,0.5,0.004639692676662291,0.050398977155551895,0.0,-0.007916374062919805,9.0,0.0,0.0,11.0,2.0,True,498.34329453548855,496.0418129685401,2.3014815669484214,-3.958187031459886,0.5,500.0,,,4.0
12,1.0028355762647692,1.0028355762647692,1.0014398735706536,1.001683237519089,0.0,1.0,0.5,0.006951956907362907,0.10079795431110379,0.0,-0.007916374062919805,9.0,0.0,0.0,12.0,2.0,True,499.49027427654755,496.0418129685401,3.4484613080074613,-3.958187031459886,0.5,1000.0,,,0.0
13,0.99982175499188,0.99982175499188,0.9984508519363052,0.9986223553019821,0.0,1.0,0.5,0.010037263566078994,0.10079795431110379,0.0,-0.007916374062919805,9.0,0.0,0.0,13.0,2.0,True,501.020715385101,496.0418129685401,4.978902416560898,-3.958187031459886,0.5,1000.0,,,1.0
14,0.9957277408301769,0.9982719267951131,0.9946711139500475,0.9946711139500475,0.0,1.0,0.5,0.014020034018723457,0.10079795431110379,0.0,-0.007916374062919805,9.0,0.0,0.0,14.0,2.0,True,502.9963360610683,496.0418129685401,6.954523092528191,-3.958187031459886,0.5,1000.0,,,0.0
15,0.9965128405929166,0.9965128405929166,0.992677923663901,0.9946159658699721,0.0,1.0,0.5,0.014075622155281253,0.10079795431110379,0.0,-0.007916374062919805,9.0,0.0,0.0,15.0,2.0,True,503.02391010110597,496.0418129685401,6.982097132565863,-3.958187031459886,0.5,1000.0,,,0.0
16,0.9946524051092138,0.9946524051092138,0.9918437742599342,0.9918937835689884,0.0,1.0,0.5,0.016819526227291808,0.10079795431110379,0.0,-0.007916374062919805,9.0,0.0,0.0,16.0,2.0,True,504.3850012515978,496.0418129685401,8.343188283057739,-3.958187031459886,0.5,1000.0,,,4.0
17,0.9903320696189195,0.9924271977568433,0.9899370781953825,0.9899370781953825,0.0,1.0,0.5,0.018791845215782026,0.1511969314666557,0.0,-0.007916374062919805,9.0,0.0,0.0,17.0,2.0,True,505.3633539384008,496.0418129685401,9.321540969860703,-3.958187031459886,0.5,1500.0,,,1.0
