,o,h,l,c,stateFeature_0,stateFeature_1,reward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,unrealizedPL,allPL,positionStatus,entryPrice,exitPrice,action
0,0.997844102944604,1.00205856887819,0.997844102944604,1.00205856887819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,10000.0,0.0,0.0,0.0,,,1.0
1,1.0014986346199541,1.003560345089254,1.0007573671687093,1.003560345089254,1.0,0.00014017762110640652,1.0,1.0,0.0,0.0,1.0,1.0,True,10001.401776211063,1.4017762110640652,0.0,1.0,1.00205856887819,,0.0
2,1.0039756742518822,1.0047394576710134,1.0039756742518822,1.0047394576710134,1.0,0.0002580888792823355,1.0,1.0,0.0,0.0,2.0,1.0,True,10002.580888792823,2.580888792823355,0.0,1.0,,,1.0
3,1.0053888109999778,1.0082242169836664,1.0053888109999778,1.0082242169836664,1.0,0.0006065648105476373,1.0,1.0,0.0,0.0,3.0,1.0,True,10006.065648105476,6.065648105476374,0.0,1.0,,,1.0
4,1.0056873596897404,1.0088400962650526,1.0056873596897404,1.0088400962650526,1.0,0.000668152738686255,1.0,1.0,0.0,0.0,4.0,1.0,True,10006.681527386863,6.681527386862551,0.0,1.0,,,2.0
5,1.008060406908054,1.0103107212886215,1.007457938136813,1.0083283493016328,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,False,10006.681527386863,0.0,6.6815273868633085,0.0,,1.0088400962650526,0.0
6,1.011052193081679,1.0119112767641096,1.0087340660487831,1.0087340660487831,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,False,10006.681527386863,0.0,6.6815273868633085,0.0,,,0.0
7,1.009914354691628,1.010037491692571,1.0085600706805256,1.0085600706805256,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,False,10006.681527386863,0.0,6.6815273868633085,0.0,,,1.0
8,1.0092491753298716,1.0095257598332066,1.0084790951537552,1.0084790951537552,1.0,-1.8085468821509755e-05,1.0,1.0,0.0,0.0,8.0,2.0,True,10006.500551860094,-0.1809755267703327,6.6815273868633085,1.0,1.0085600706805256,,0.0
9,1.009657672986542,1.009657672986542,1.0074764042751265,1.0087527547449493,1.0,9.262217866140692e-06,1.0,1.0,0.0,0.0,9.0,2.0,True,10006.774211451288,0.09268406442374263,6.6815273868633085,1.0,,,1.0
10,1.0082429759617604,1.0082429759617604,1.0045988229788159,1.0064205476235877,1.0,-0.00022380277125924508,1.0,1.0,0.0,0.0,10.0,2.0,True,10004.442004329925,-2.2395230569378755,6.6815273868633085,1.0,,,1.0
11,1.005220892731026,1.005220892731026,1.0018089280056994,1.0018089280056994,1.0,-0.0006846568121585088,1.0,1.0,0.0,0.0,11.0,2.0,True,9999.830384712037,-6.851142674826128,6.6815273868633085,1.0,,,2.0
12,1.003546196712943,1.0039995055268802,1.0004854455838337,1.0004854455838337,0.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,False,9999.830384712037,0.0,-0.16961528796309722,0.0,,1.0018089280056994,1.0
13,0.9996218770677937,1.0001544749108515,0.9973945910822388,0.9973945910822388,1.0,-0.00031909086242833703,1.0,1.0,0.0,0.0,13.0,3.0,True,9996.639530210443,-3.190854501594853,-0.16961528796309722,1.0,1.0004854455838337,,2.0
14,0.9976469877740322,0.997876289954818,0.9967425810765201,0.9969953557057826,0.0,0.0,1.0,1.0,0.0,0.0,14.0,3.0,False,9996.639530210443,0.0,-3.3604697895571007,0.0,,0.9973945910822388,0.0
15,0.9944467883531042,0.9952051841794596,0.9935577511786428,0.9937638872050116,0.0,0.0,1.0,1.0,0.0,0.0,15.0,3.0,False,9996.639530210443,0.0,-3.3604697895571007,0.0,,,1.0
16,0.9935660176251968,0.9943585060538846,0.9915666359481211,0.9915666359481211,1.0,-0.00022980235007455152,1.0,1.0,0.0,0.0,16.0,4.0,True,9994.342278953553,-2.2972512568905206,-3.3604697895571007,1.0,0.9937638872050116,,2.0
17,0.9921677129045476,0.9930113658398114,0.9902119044467274,0.9902119044467274,0.0,0.0,1.0,1.0,0.0,0.0,17.0,4.0,False,9994.342278953553,0.0,-5.657721046447477,0.0,,0.9915666359481211,2.0
18,0.9878146830054951,0.991472763257879,0.9878146830054951,0.9899413395839448,0.5,1.7066141825232706e-05,1.0,1.0,0.0,0.0,18.0,5.0,True,9994.512843816336,0.17056486278254077,-5.657721046447477,0.5,0.9902119044467274,,0.0
19,0.9905126981585,0.9905126981585,0.9878681716141426,0.9888049854851816,0.5,0.00013076587984163038,1.0,1.0,0.0,0.0,19.0,5.0,True,9995.649197915098,1.3069189615457666,-5.657721046447477,0.5,,,1.0
20,0.9906806009999312,0.9918571517088977,0.9903749674171212,0.9918571517088977,0.0,0.0,1.0,1.0,0.0,0.0,20.0,5.0,False,9995.649197915098,0.0,-4.3508020849021705,0.0,,0.9888049854851816,2.0
21,0.9902406448175444,0.9920767565307425,0.9902406448175444,0.9920263193470147,0.5,-2.6928479860334885e-05,1.0,1.0,0.0,0.0,21.0,6.0,True,9995.380030276981,-0.26916763811702926,-4.3508020849021705,0.5,0.9918571517088977,,1.0
22,0.992230877407818,0.9937972356730688,0.9917099641479572,0.9934070117909838,0.0,0.0,1.0,1.0,0.0,0.0,22.0,6.0,False,9995.380030276981,0.0,-4.619969723018585,0.0,,0.9920263193470147,2.0
23,0.9941657007340348,0.9975874683668694,0.993932856174025,0.9953387257148558,0.5,-0.00020326530034053497,1.0,1.0,0.0,0.0,23.0,7.0,True,9993.34831635311,-2.031713923872036,-4.619969723018585,0.5,0.9934070117909838,,2.0
